bjd,nzp,tzp_med,tzp_gauss,tzp_weight,tzp_mean,t1,t2,t3,t4,t5,t6,t7,t8
2458698.6734,-0.090388210299281,94.97011551334826,95.14420221452146,94.12270134064109,95.02779714164824,10.91599999999994,10.743249999999932,10.741818181818132,10.573545454545524,10.520583333333375,10.441583333333313,10.536090909090944,10.4092500000001
2458709.6324,0.9223834461693748,94.75648727281911,95.29507354203596,93.7827666597662,94.66371340248766,10.919181818181867,10.746333333333324,10.7442727272728,10.576666666666654,10.522833333333324,10.444545454545448,10.538363636363613,10.411416666666751
2458712.6706,2.042507084286332,95.19611038249916,95.44926867918647,93.65775753260068,94.65780981806384,10.929916666666657,10.757083333333355,10.756000000000029,10.586909090909105,10.534166666666692,10.455666666666673,10.549181818181808,10.423000000000002
2458727.5954,-1.1946547539445294,94.9293793116983,94.8543138411518,94.08738334263349,94.86751886950243,10.905083333333325,10.732454545454573,10.731083333333345,10.562272727272784,10.5087272727273,10.42950000000002,10.52345454545457,10.397090909090991
2458757.5374,-0.3164173174566679,95.40970243912236,95.32854507265222,95.68471983415306,96.49065922191429,10.881583333333367,10.708727272727288,10.707333333333397,10.538818181818158,10.485727272727274,10.40708333333339,10.501000000000031,10.37490909090917
2458766.5249,2.053606979300365,95.61911305636428,95.11479407796308,94.3724175277235,95.09161183962506,10.893090909090972,10.72008333333332,10.719250000000043,10.5505,10.496545454545467,10.41790909090912,10.511416666666662,10.385250000000042
2458774.5121,1.7722420219124082,95.80111513167594,95.5338183271511,95.728585775228,96.52204736947104,10.888999999999951,10.716000000000008,10.715166666666676,10.546090909090935,10.49372727272737,10.41424999999998,10.508416666666676,10.381818181818176
2458140.4256,1.6605995863399583,97.51364863841611,97.60752879522796,96.61505003277584,97.2682471964425,10.794166666666683,10.621916666666664,10.620181818181834,10.450727272727306,10.402181818181871,10.322181818181775,10.415454545454566,10.28983333333332
2458331.5651,0.5291915546298693,95.58599545572574,95.60845178460772,95.06186828114092,95.76863254276378,10.881166666666672,10.70809090909097,10.7069166666667,10.538083333333304,10.485583333333295,10.407090909090924,10.500636363636374,10.374000000000024
2458351.6599,1.159327513216234,96.1418301093414,96.1519864980936,95.09607013474442,95.97993070608136,10.867181818181791,10.69500000000005,10.693636363636358,10.52336363636357,10.47075000000001,10.390545454545476,10.485181818181845,10.358666666666691
2458383.428,-1.6511277821734198,96.42019538893253,96.45820895696993,95.89486065832628,96.68982974418968,10.868333333333396,10.695666666666682,10.69509090909105,10.52600000000001,10.473833333333287,10.395833333333371,10.48981818181818,10.3633333333334
2458474.5672,-0.2775968527467751,97.34429634665815,97.41606187008588,95.92544212853844,96.74611897140848,10.758090909090924,10.585181818181866,10.584750000000042,10.416416666666748,10.366181818181817,10.286999999999978,10.38033333333334,10.254727272727225
2458496.4125,-0.987227209584671,96.82445527580724,97.40304709124524,95.95701759437232,96.80133058015876,10.742833333333351,10.570666666666682,10.569090909091017,10.400636363636352,10.348749999999995,10.270250000000033,10.364090909090976,10.237250000000074
2458712.608,1.8641917733832367,95.19369606148317,95.44863094637422,93.6564950603558,94.6567512898374,10.9300833333333,10.757166666666706,10.75545454545454,10.587454545454534,10.534000000000049,10.455750000000023,10.548909090909092,10.422750000000008
2458772.5188,0.1422871616155808,95.1353273654869,95.7217774148726,93.57829613223424,94.14507637880548,10.89224999999999,10.719250000000043,10.718090909090904,10.54963636363641,10.496083333333388,10.417166666666674,10.51090909090908,10.384666666666703
2458051.6256,2.029393925075321,96.80100837877448,96.91126300747472,96.24768121991734,97.22874194218409,10.88509090909099,10.712749999999971,10.711166666666712,10.542454545454632,10.49225000000007,10.41308333333336,10.506750000000068,10.380416666666632
2458052.4788,1.790773365943046,97.03105368217577,96.95746728883783,96.12694555259976,97.05325768437814,10.886545454545455,10.714181818181885,10.712749999999971,10.543749999999989,10.494181818181858,10.41516666666672,10.509083333333308,10.382909090909097
2458059.5393,2.210005256999055,97.11246078956027,97.33528144641338,95.97474774712602,96.88670052989968,10.874499999999957,10.701818181818169,10.700000000000044,10.531916666666689,10.481727272727255,10.403250000000014,10.496500000000026,10.37027272727272
2458065.4952,-0.2130079484349448,97.65030891344092,98.09367099074008,96.69380871179818,97.48485305991242,10.848749999999995,10.676250000000095,10.675000000000068,10.50533333333334,10.45599999999996,10.377000000000066,10.471454545454549,10.34450000000004
2458138.3665,0.1955077337734772,98.0282833943615,98.25385154149537,97.6675947569196,98.44095489056386,10.796272727272765,10.623500000000035,10.621818181818242,10.45336363636369,10.40409090909094,10.325545454545477,10.419363636363698,10.292166666666674
2458320.6312,2.2692409806620795,96.09436763432264,96.41184855000192,94.44620358149784,95.30771320624092,10.860833333333346,10.687636363636386,10.686166666666736,10.516916666666646,10.464916666666625,10.386363636363685,10.48009090909096,10.354083333333335
2458350.6613,0.698310877698588,95.89583653893465,96.1563798207338,94.9701044677777,95.80468257005622,10.871000000000096,10.698363636363696,10.696749999999952,10.527727272727304,10.47390909090916,10.394545454545437,10.488666666666688,10.361909090909135
2458355.6723,-1.4217636642740694,96.38760026816912,96.30097860872873,95.30911092318364,95.99803799352776,10.862083333333374,10.689272727272794,10.68790909090916,10.518818181818231,10.466909090909098,10.387545454545489,10.481583333333276,10.354909090909132
2458361.6521,-1.4412116157653887,96.56644050673702,96.42249003246266,95.91580812921492,96.83309370642638,10.865090909090895,10.691900000000032,10.690999999999974,10.522454545454591,10.469300000000032,10.39009090909093,10.484727272727298,10.358300000000042
2458366.6246,-1.3399298386739615,96.04024071858322,96.50943479220572,94.89757247531116,95.82073221427574,10.870818181818263,10.697916666666686,10.6965454545454,10.527999999999963,10.475166666666668,10.39663636363639,10.490272727272782,10.363916666666682
2458384.6024,1.8814581995377944,96.09884105467884,96.14913046045604,94.93316357060849,95.7148589606553,10.868416666666748,10.695909090909083,10.694166666666774,10.525636363636409,10.473818181818215,10.394666666666694,10.488750000000095,10.362545454545456
2458390.5725,-0.3423603492331698,96.10578604019648,96.58513348881053,95.20134886396198,96.1227640015346,10.866916666666668,10.694909090909109,10.6932727272727,10.524818181818205,10.470833333333305,10.391999999999996,10.486272727272762,10.359727272727298
2458395.7182,-1.774698236904721,96.31494465234228,96.82808369456056,94.95267822093813,95.8480716010524,10.86200000000008,10.689416666666716,10.688818181818192,10.519916666666688,10.46700000000004,10.388363636363636,10.482272727272743,10.35575
2458413.6233,-2.06236531136128,96.43709109565008,96.59395533302892,95.90704702906028,96.7167477766579,10.84499999999997,10.672454545454514,10.671083333333344,10.502083333333417,10.449090909091012,10.370363636363663,10.463750000000005,10.338090909090909
2458433.5692,0.262640440901969,96.28049775346196,96.25770688665528,95.86750504509058,96.53252115494628,10.79872727272732,10.625545454545431,10.624416666666662,10.455666666666673,10.40445454545454,10.32581818181825,10.41908333333339,10.293181818181836
2458450.4165,0.2007608358633211,96.79619311382184,96.32515073164733,96.03846836271484,96.83602981463824,10.734181818181868,10.561363636363753,10.559750000000008,10.392416666666747,10.339181818181828,10.261545454545455,10.355083333333369,10.22863636363644
2458470.3796,-0.9970524911067644,96.60651076840908,96.82294684280193,95.82221683209768,96.55751264328192,10.748833333333325,10.575999999999963,10.574818181818216,10.406545454545494,10.355999999999996,10.276500000000055,10.371363636363697,10.245000000000005
2458481.3386,-0.1301724016291352,96.8039727315833,96.8930423189714,96.43146837063964,97.20629433044348,10.757000000000062,10.584750000000042,10.583454545454572,10.414818181818193,10.364750000000017,10.28550000000007,10.379454545454507,10.253166666666743
2458487.3333,0.1457956657620457,96.71393051036532,96.21001925202503,96.47956261448604,97.20360038226032,10.74249999999995,10.570166666666694,10.568636363636417,10.400636363636409,10.348333333333414,10.26933333333335,10.363727272727315,10.23758333333342
2458492.3346,-0.2528523021379853,96.5512493352557,96.80609528983568,95.74331428440873,96.38246852817991,10.740083333333304,10.56754545454544,10.56608333333338,10.398090909090968,10.34736363636364,10.267750000000037,10.36191666666673,10.236000000000049
2458497.399,-1.1173301758267282,96.56829132236147,96.42722133985106,96.12298423438668,97.05903375931068,10.743416666666748,10.571181818181856,10.56981818181822,10.4015454545455,10.34963636363642,10.27075000000002,10.364727272727292,10.2384545454546
2458510.3004,-0.9432618557869892,96.94774603166586,97.01890772775452,95.82637680762386,96.52564187286671,10.772636363636366,10.600090909090852,10.598583333333409,10.430583333333402,10.380090909090882,10.301000000000045,10.394499999999994,10.268636363636348
2458518.3706,0.2535382953761856,98.36284675602558,98.60788299654268,97.84641702888923,98.83416639427952,10.778999999999996,10.605909090909051,10.605333333333364,10.436181818181865,10.387272727272716,10.308249999999989,10.40263636363636,10.276181818181785
2458527.2964,0.5064226618999608,97.03206958916373,97.21729615911258,95.95112843018843,96.75715365722132,10.772000000000048,10.600181818181852,10.5985,10.42950000000002,10.378636363636415,10.300166666666598,10.393250000000023,10.267454545454598
2458537.2937,0.0455322153605089,97.02069793454804,97.1862669386678,96.3203755172524,97.01807603117962,10.783833333333348,10.611363636363649,10.60983333333337,10.441090909090915,10.392181818181882,10.313083333333395,10.40708333333339,10.281090909090947
2458539.3322,0.4888715862815229,97.137419992578,97.07029881184664,96.46942732052008,97.24167124885246,10.776727272727385,10.60327272727278,10.603000000000009,10.434166666666613,10.383454545454526,10.304727272727348,10.398000000000025,10.272181818181878
2458542.3289,-1.287677605394895,96.726944658928,96.58278152046486,96.81282963388142,97.55888403780698,10.779727272727314,10.607500000000016,10.60572727272728,10.437666666666756,10.388250000000028,10.308909090909085,10.403000000000077,10.277250000000038
2458684.6588,1.296605806400602,94.89587119068364,95.1397619077557,94.12406085803136,95.06311970868516,10.947000000000005,10.774416666666696,10.77327272727274,10.603999999999983,10.551000000000045,10.472333333333324,10.565363636363656,10.43975000000006
2458686.6643,1.5781364023328075,94.83133782960478,94.98742015370452,93.87345156789684,94.76152236251257,10.934090909090855,10.761333333333312,10.760090909090934,10.591000000000008,10.539166666666633,10.45990909090915,10.553500000000042,10.427583333333304
2458688.6659,-0.5655169400809467,95.02905905495268,94.92188518183023,94.48635443663731,95.47320216585965,10.933416666666687,10.76090909090908,10.759750000000054,10.590363636363634,10.538090909090954,10.459166666666704,10.553333333333342,10.426818181818192
2458690.6646,0.8541763042107382,95.16381733936724,95.3391140867058,93.972375017048,94.87517943936292,10.931583333333322,10.75875000000002,10.757909090909097,10.589272727272771,10.535833333333358,10.45666666666665,10.5509090909091,10.424083333333328
2458693.6482,0.597072407554803,95.51160367216812,95.2925699751235,94.71478911313844,95.6346946593513,10.922999999999943,10.750545454545431,10.74866666666668,10.580166666666685,10.526999999999989,10.448363636363696,10.541833333333386,10.415727272727224
2458697.6551,-0.3011422540524728,94.64950418439736,94.76050009879772,94.05557326740794,94.9934178344467,10.915909090909054,10.74275,10.741545454545474,10.57350000000008,10.52000000000004,10.441545454545462,10.53527272727274,10.408916666666755
2458701.6526,1.063205408660694,94.42516256618804,94.42342575675674,93.20514890502992,94.12195789450482,10.918666666666695,10.745545454545436,10.743916666666737,10.576090909090908,10.52336363636357,10.444333333333418,10.538416666666649,10.41172727272732
2458704.6587,0.2562759900837965,94.10369019720603,94.3291322125999,93.24881772583252,94.33220922548344,10.91558333333336,10.742818181818166,10.74150000000003,10.573272727272697,10.519727272727266,10.441416666666669,10.5356363636364,10.408727272727331
2458709.6496,0.8766749641370378,94.75922695831224,95.2988166935058,93.78473458530578,94.66610451267994,10.919363636363698,10.74658333333332,10.744545454545516,10.576749999999947,10.522583333333444,10.444363636363676,10.5389090909091,10.411500000000046
2458711.6454,1.0301265563278963,94.81402377100936,94.79965646826554,94.4375504019162,95.37154917273502,10.929000000000087,10.75591666666662,10.754636363636394,10.586166666666657,10.53241666666662,10.45445454545461,10.548000000000002,10.42158333333333
2458713.6465,0.9013541468435864,95.1609442579841,95.2468740726732,94.32435793034368,95.31836114162844,10.927750000000003,10.754909090909166,10.753333333333387,10.585090909090924,10.531181818181835,10.452416666666636,10.546363636363708,10.420090909091016
2458718.6761,0.7048279410309316,94.96101594737696,94.89852273577608,94.08185987634523,95.06773979761458,10.926083333333397,10.75291666666675,10.752090909090896,10.58290909090914,10.528916666666646,10.449833333333402,10.544090909090926,10.417750000000012
2458720.6781,1.4487037834086511,95.16551458368656,95.34952428522972,94.16329641265274,95.02920024982154,10.918000000000063,10.7454166666667,10.743818181818256,10.575500000000034,10.52141666666671,10.441636363636349,10.536333333333404,10.410083333333375
2458723.6641,0.2275425722600368,95.87144718312504,95.74204226688568,94.9071696778041,95.83402134870369,10.905636363636347,10.733000000000004,10.731818181818142,10.562666666666756,10.50941666666671,10.430000000000009,10.524916666666684,10.39825000000002
2458725.662,0.6047620057069213,95.44069574822316,95.72116549776862,94.45141070838272,95.34925256018956,10.907916666666663,10.73545454545456,10.734500000000082,10.565636363636372,10.512636363636377,10.433916666666676,10.528250000000014,10.401636363636385
2458727.6083,-1.1501724883683528,94.9280848301526,94.85330888079278,94.08670094972642,94.86632514534207,10.905083333333266,10.73283333333336,10.73109090909088,10.5625454545455,10.508666666666729,10.42950000000002,10.52327272727274,10.397083333333342
2458731.6594,-1.137304042189487,94.63300708585724,95.16844479022808,93.25696765588204,94.20820473750686,10.904583333333392,10.732416666666666,10.730999999999996,10.562090909090957,10.509000000000071,10.4300833333333,10.52418181818183,10.397250000000042
2458735.6464,2.0936644207992576,95.52522975446595,95.75176767206749,94.75919892810506,95.67008384923795,10.892666666666685,10.72009090909097,10.718750000000057,10.550090909090954,10.49727272727273,10.417666666666662,10.511333333333312,10.38490909090916
2458742.6182,1.6165090088411462,96.18842938209652,96.30770410890476,94.80507010059864,95.86115085210604,10.870000000000005,10.697916666666686,10.696090909090913,10.527583333333324,10.47441666666674,10.395454545454529,10.489833333333364,10.363416666666753
2458744.606,0.3962655206201093,95.82067938963176,95.41469351504604,94.66263143337646,95.27674169924153,10.869916666666654,10.697090909090887,10.695500000000097,10.527636363636418,10.474090909090933,10.394666666666694,10.489166666666677,10.362818181818229
2458749.6318,-0.8850118625473694,94.96478245972708,95.1076971195899,93.32036607902398,94.28895313399946,10.87424999999996,10.701750000000004,10.700636363636365,10.531363636363665,10.47841666666676,10.400416666666729,10.49372727272737,10.367500000000009
2458756.5583,2.361168994468396,95.80920259278626,95.8436303332937,94.74338811036114,95.44989298374642,10.881416666666668,10.708363636363686,10.707583333333387,10.538818181818217,10.485727272727331,10.4064166666667,10.500363636363602,10.373818181818194
2458758.6386,-1.589358473763891,95.94546498299208,96.04554750587062,93.83763202629096,94.79955162700848,10.881454545454574,10.709333333333404,10.707090909090937,10.53858333333335,10.48500000000007,10.406545454545494,10.500545454545488,10.374083333333374
2458760.577,-0.8672288343444892,95.52755388035452,95.78844643912252,94.27155611389196,95.0815125900938,10.889666666666642,10.716818181818269,10.715666666666609,10.546999999999969,10.494090909090971,10.41508333333337,10.50927272727273,10.382181818181891
2458762.5744,1.7495911250772016,94.08226478794164,94.05888237299236,94.44754060418936,95.08858514372048,10.888999999999951,10.716000000000008,10.714666666666687,10.546083333333344,10.493363636363654,10.413727272727272,10.508166666666682,10.38145454545463
2458766.6082,1.8378391789047992,95.61965340636254,95.1159692991541,94.37352496037737,95.09211406828672,10.893272727272745,10.720363636363686,10.719166666666696,10.550833333333344,10.496818181818242,10.417363636363632,10.511333333333312,10.384909090909105
2458773.5312,0.01712943255105,96.23235067720412,96.77155587319,95.505561778628,96.23949130597592,10.890818181818249,10.71783333333343,10.716818181818212,10.547583333333364,10.495083333333357,10.415818181818224,10.509916666666696,10.383333333333384
2458775.4675,0.3074194960290679,94.72691266285575,95.25094434854378,94.03825895347804,94.90103688368644,10.884909090909105,10.7115454545455,10.710583333333377,10.54174999999998,10.488363636363658,10.409727272727253,10.504166666666665,10.37709090909101
2458331.646,0.5335153210936288,95.58975034132634,95.61144707747052,95.06502326248018,95.7732791658084,10.881818181818232,10.708916666666653,10.707636363636423,10.538727272727272,10.486250000000098,10.407666666666673,10.501454545454637,10.375090909090943
2458351.6013,0.9597601196833812,96.14111912106256,96.15203108843166,95.0957206955746,95.97915672874908,10.8675833333333,10.69516666666675,10.69390909090913,10.523909090909058,10.470333333333372,10.390666666666732,10.48527272727273,10.359272727272751
2458381.5931,0.988558048655762,96.27102879284324,96.20958660423044,95.50255693129336,96.18692686352576,10.863,10.690727272727315,10.689083333333372,10.520833333333371,10.468909090909165,10.389636363636384,10.48416666666668,10.357363636363573
2458417.4984,-1.101280246757216,97.14521534505155,97.29962580905926,95.93525667170032,96.73319038817162,10.81709090909095,10.644749999999988,10.643000000000027,10.474916666666672,10.422249999999964,10.343545454545506,10.43725000000012,10.31116666666668
2458483.3802,0.381802761732372,97.62695452599247,98.10346920078368,96.84206362173558,97.471015996157,10.744083333333435,10.571363636363628,10.570272727272824,10.401454545454612,10.350333333333367,10.27066666666667,10.36481818181818,10.238909090909146
2458701.6283,1.0493488217839415,94.4287865309914,94.43122361295512,93.20944810813404,94.12505957128566,10.91833333333335,10.74527272727272,10.744000000000028,10.576090909090963,10.523818181818172,10.44450000000012,10.5388333333334,10.411909090909091
2458725.6456,0.8504300427216461,95.44135813401518,95.72154400079356,94.45009815991818,95.34915476365478,10.907909090909072,10.735454545454616,10.734333333333325,10.56583333333333,10.512727272727318,10.433909090909085,10.528166666666664,10.401454545454612
2458757.5196,-0.2551893660955588,95.41089377266633,95.32889258642894,95.6842347132825,96.4914385167585,10.881666666666716,10.708750000000066,10.70700000000005,10.538818181818158,10.485333333333358,10.40708333333339,10.501181818181864,10.374750000000006
2458774.4957,1.7797013193534843,95.7998706845006,95.53229492311502,95.72824035723372,96.5217156766615,10.888999999999951,10.71627272727278,10.715083333333382,10.546166666666691,10.49345454545454,10.41409090909093,10.508416666666676,10.38172727272729
2458334.6571,0.7297082800404825,95.48237419635257,95.68874387643214,94.47355790357476,95.31068574719674,10.885272727272763,10.712833333333322,10.711454545454558,10.542454545454577,10.491090909090929,10.41183333333339,10.505749999999978,10.37936363636362
2458357.5805,-0.9810089971236764,95.8508318893096,96.09704771620328,95.22926665085993,95.97312516748713,10.858000000000004,10.685636363636377,10.684500000000014,10.514666666666642,10.462999999999964,10.383909090909128,10.47766666666672,10.351333333333343
2458383.6519,-1.651352514566607,96.4170964408608,96.46262975260424,95.89331080587716,96.6872151024193,10.868454545454597,10.695272727272766,10.694833333333406,10.526500000000055,10.47399999999999,10.39490909090904,10.489166666666677,10.362727272727284
2458476.5055,0.3405409724616839,96.24064226533623,96.29852174230714,95.70707378385116,96.50598811507334,10.753454545454588,10.580583333333324,10.580454545454586,10.411416666666696,10.36083333333329,10.281818181818096,10.375272727272716,10.249750000000006
2458499.4574,-1.4490784775443293,96.72715974317038,96.88486916328888,95.72369276452989,96.469943407951,10.710000000000091,10.53791666666666,10.535181818181911,10.362090909090966,10.311500000000024,10.230333333333364,10.323090909090922,10.198666666666668
2458775.5983,0.2794569174568408,94.72086380393108,95.24205911902732,94.03227883505254,94.8957633415628,10.88391666666672,10.710272727272752,10.709750000000042,10.540636363636338,10.487909090909111,10.409333333333336,10.503181818181872,10.376636363636408
2458066.4495,1.2886420437312365,97.74604062389427,97.82064143631963,97.2750436909987,98.06835150016197,10.849666666666678,10.677166666666665,10.675818181818215,10.506818181818232,10.456999999999994,10.379090909090962,10.47199999999998,10.34583333333336
2458328.6238,1.0610734397469888,95.70712802964336,95.8453051928344,94.82686931177562,95.6837049443864,10.880916666666678,10.70883333333336,10.706916666666643,10.537833333333367,10.486727272727308,10.407818181818186,10.501166666666675,10.375363636363602
2458348.6937,-0.7373583501439596,96.24803814823076,96.28978770661077,95.3905187312913,96.21098866973904,10.878166666666743,10.70541666666668,10.703909090909065,10.534272727272707,10.4821818181818,10.402666666666732,10.496416666666676,10.37000000000006
2458451.391,0.1780956516121538,96.53162158956418,96.79603366468552,95.5902854484696,96.35427263772804,10.741749999999968,10.568818181818244,10.56791666666669,10.399999999999975,10.34736363636364,10.26866666666666,10.363181818181886,10.236454545454592
2458690.6204,0.6889161361363387,95.16586736476955,95.34196977071734,93.97427107671211,94.876969084356,10.93199999999996,10.759000000000016,10.757833333333338,10.589000000000055,10.536272727272774,10.456999999999994,10.551083333333397,10.424363636363635
2458712.6255,1.844174986644542,95.19172529872442,95.44689534456424,93.65495534445068,94.65485750202691,10.9300833333333,10.7574166666667,10.755909090909029,10.587272727272705,10.533916666666698,10.455666666666673,10.54872727272732,10.422666666666714
2458712.6801,1.844174986644542,95.19638087243172,95.45198533880516,93.6583676241311,94.6583577264531,10.929818181818234,10.756833333333304,10.75563636363637,10.586583333333408,10.534166666666692,10.45545454545453,10.549181818181808,10.422916666666708
2458746.5594,2.310448137432612,94.20732132143873,94.85544927269366,93.03134951463394,93.9928531280242,10.87708333333336,10.704250000000002,10.703727272727235,10.535909090909172,10.482416666666666,10.403916666666646,10.49827272727282,10.371000000000038
2458766.5348,1.681455021341274,95.62225840602088,95.1138796744863,94.3756880808094,95.0951418168178,10.893090909090972,10.720454545454572,10.718750000000057,10.55075000000005,10.496727272727355,10.41790909090912,10.5118333333333,10.38536363636365
2458774.4859,1.815087248227408,95.801227203131,95.53171971444188,95.7272304450004,96.52221443499435,10.888999999999951,10.716250000000002,10.714999999999977,10.546083333333344,10.49333333333334,10.413999999999987,10.508500000000026,10.381416666666723
2458050.5053,1.4221538412617347,96.95947328742793,97.00753533588612,96.4692162498706,97.39630929285003,10.88508333333334,10.712166666666633,10.711545454545444,10.542250000000024,10.491916666666668,10.413272727272728,10.506272727272744,10.38041666666669
2458054.4931,-0.0078991528110456,95.86600182732836,95.97606048305268,95.04215495198396,95.8984545659362,10.885090909090934,10.712916666666672,10.71225000000004,10.54263636363646,10.493499999999983,10.414083333333338,10.507416666666757,10.382000000000062
2458066.4342,1.1846024299684776,97.74593426995514,97.82078987293944,97.2751920145502,98.06830896725222,10.849727272727309,10.67727272727268,10.676000000000045,10.507272727272778,10.457090909090937,10.37900000000002,10.47199999999998,10.345909090909116
2458081.3952,2.0754322605845004,96.94369770374637,96.781312263703,95.81425012057264,96.63013622389836,10.791333333333284,10.618818181818256,10.617416666666657,10.44900000000007,10.399000000000058,10.320916666666731,10.414727272727191,10.288454545454556
2458114.3438,2.1505950074820075,98.08312290816198,97.92233028485276,97.6923929705766,98.04744219691162,10.76272727272726,10.590250000000026,10.589090909090942,10.4197272727273,10.370916666666744,10.291909090909089,10.38549999999998,10.260000000000048
2458356.6586,0.6032044341571418,95.84192917722598,95.7388253859871,95.64773427824048,96.37967164123012,10.86000000000007,10.687454545454614,10.686363636363753,10.51654545454545,10.464909090909146,10.38558333333333,10.47972727272736,10.35381818181827
2458385.5981,-0.8769186186204155,96.4753495897602,96.1468580678291,95.72527368104436,96.30599797659826,10.868166666666696,10.695909090909083,10.69445454545462,10.525818181818238,10.473636363636444,10.393916666666655,10.488545454545488,10.361818181818194
2458474.45,-0.300008046050165,97.3463718784437,97.41817239450026,95.92849246504156,96.74970743547829,10.75818181818181,10.58575000000002,10.584250000000054,10.415999999999997,10.36572727272727,10.287181818181809,10.381000000000029,10.255083333333287
2458498.3668,-1.9950973487748107,96.55558742324858,96.59592117428808,95.30870836692642,96.02146108262411,10.738500000000045,10.56666666666672,10.564454545454623,10.394090909090949,10.343916666666756,10.263583333333315,10.355909090909051,10.231916666666676
2458719.6483,-0.561362038168614,95.2687490498309,95.51396133199772,93.72145729755846,94.47661688419332,10.921833333333382,10.749416666666718,10.747818181818218,10.579545454545496,10.525583333333373,10.44608333333332,10.540272727272736,10.413833333333343
2458175.3448,-1.5428877453602308,97.83020731968188,97.82850931369914,97.43407852946218,98.13301021179952,10.786181818181888,10.613727272727315,10.612500000000068,10.443416666666678,10.395833333333314,10.316666666666665,10.4106363636364,10.284363636363707
2458710.578,-0.4134739229477057,95.0299143096572,95.60515933453716,93.61305777597846,94.68361232820732,10.922416666666663,10.750000000000057,10.74875000000003,10.580818181818245,10.52636363636367,10.44841666666673,10.542666666666662,10.41500000000002
2458713.6568,0.8270202163520598,95.15988562845877,95.24651108353912,94.32604014607122,95.31947086641664,10.927666666666653,10.754272727272737,10.753250000000094,10.584818181818209,10.531090909090892,10.452333333333286,10.546545454545535,10.4197272727273
2458727.6193,-1.192219736379328,94.9267398341257,94.85352647954444,94.08691853131788,94.86644700955158,10.905083333333266,10.73275000000001,10.731090909090824,10.562272727272784,10.508500000000083,10.429583333333367,10.523363636363626,10.397166666666749
2458760.4495,-0.8335076755769941,95.52227987262256,95.78225936238528,94.26465819825762,95.07657924700732,10.888000000000034,10.715727272727293,10.714500000000044,10.546166666666691,10.493181818181824,10.41445454545459,10.508416666666676,10.381636363636405
2458767.5483,-0.4017137301828123,95.26527298748064,94.88769263414795,93.55149629704134,94.37191636692329,10.896083333333252,10.723363636363672,10.721916666666688,10.553909090909144,10.50018181818183,10.421666666666738,10.515583333333382,10.388545454545463
2458774.5239,1.6524434712755554,95.80182043762473,95.5314672491141,95.72855583874951,96.5216687254744,10.888909090909069,10.715750000000014,10.715090909090918,10.5462500000001,10.493499999999983,10.414363636363646,10.508416666666676,10.382083333333412
2458078.5939,-1.13453284014093,97.21890631756742,97.28516665128478,96.95742616073248,97.67542654108652,10.793666666666752,10.620818181818208,10.620166666666703,10.450750000000028,10.40118181818184,10.32258333333334,10.416083333333347,10.29000000000002
2458333.6544,1.953319987373656,96.5294670016383,96.3043065288783,95.68811211190824,96.5006536311349,10.884833333333347,10.71216666666669,10.71063636363641,10.541818181818256,10.49054545454544,10.41158333333334,10.504999999999995,10.37881818181819
2458366.5881,-1.2427878046976977,96.03987690757003,96.50831559730514,94.897702558027,95.82047950118198,10.8704166666667,10.697909090909036,10.696583333333308,10.52781818181819,10.475272727272738,10.396416666666653,10.490166666666653,10.363818181818203
2458381.6186,1.2157324849930982,96.27262340199871,96.20753420237436,95.5029977693266,96.18646591141552,10.863181818181772,10.690666666666688,10.689272727272735,10.52133333333336,10.468833333333407,10.389909090909155,10.484181818181868,10.35749999999996
2458393.5802,-0.0612208296261111,96.62500310362454,96.83068768578572,95.53463215955838,96.37394568807365,10.861916666666788,10.689333333333424,10.688363636363704,10.519000000000004,10.466000000000008,10.387249999999996,10.480909090909051,10.355000000000077
2458476.4383,0.2240284117987272,96.24229151649796,96.29979157524474,95.70800913626492,96.50767855687248,10.753727272727303,10.580818181818133,10.57974999999999,10.411416666666696,10.360545454545502,10.281750000000043,10.375500000000043,10.250090909090943
2458711.6781,1.066451520286087,94.81393479788358,94.8019642738188,94.43717122949634,95.37162194837713,10.929000000000087,10.755999999999972,10.754500000000007,10.586727272727272,10.5327272727273,10.453916666666656,10.547818181818172,10.420727272727332
2458713.6676,0.6546461486038118,95.15799445671335,95.24612577155035,94.3240307313942,95.31751583799048,10.92758333333336,10.754090909090904,10.753416666666736,10.584727272727264,10.531090909090892,10.452249999999992,10.546250000000043,10.4197272727273
2458727.6308,-1.0984980613249171,94.92729319615664,94.85269543794368,94.08646066614766,94.8673649141995,10.905083333333266,10.732636363636344,10.731249999999989,10.561916666666718,10.508454545454583,10.429750000000013,10.52358333333342,10.397272727272764
2458762.5872,2.020382869894589,94.0861603536419,94.06326954017062,94.4508902033546,95.09180294646494,10.889083333333303,10.716272727272724,10.714750000000038,10.546090909090935,10.49354545454554,10.413583333333406,10.50866666666667,10.38154545454546
2458767.5623,-0.6524406105790643,95.26506186430612,94.88743748455563,93.5520766717854,94.37169516347848,10.896166666666602,10.723181818181786,10.72199999999998,10.55400000000003,10.500090909090943,10.421583333333388,10.515583333333382,10.388454545454522
2458774.5463,1.8283761846241584,95.80182397663606,95.53349826437682,95.72907819231504,96.52255340548857,10.888500000000022,10.71536363636369,10.714818181818202,10.545727272727332,10.493416666666748,10.41424999999998,10.50854545454547,10.38263636363638
