5496.542380,5496.596369
5504.377741,5504.429037
5510.706923,5510.766394
5514.498095,5514.599185
5514.771326,5514.825850
5517.042321,5517.096627
5517.520176,5517.591953
5521.114670,5521.171902
5521.568676,5521.615954
5528.869762,5528.928320
5536.555333,5536.606735
5543.104435,5543.293398
5551.946345,5552.002228
5562.093062,5562.147797
5563.350943,5563.843096
5567.743194,5567.797218
5578.644215,5578.776034
5595.048768,5595.102254
5599.993974,5600.062374
5600.190990,5600.272452
5602.874511,5603.020813
5608.950520,5609.005926
5611.338442,5611.392445
5614.246569,5614.303907
5614.742006,5614.829512
5620.004140,5620.057207
5627.471485,5627.527483
5636.213210,5636.255458
5641.102029,5641.158230
5642.722123,5642.778804
5646.655047,5646.709637
5649.359539,5649.416443
5657.769756,5657.988447
5658.617527,5658.693308
5663.938891,5664.040249
5664.548485,5664.603332
5665.474466,5665.640375
5667.449199,5667.582573
5669.703837,5669.775903
5675.381219,5675.472361
5677.649265,5677.704215
5678.966014,5679.063231
5679.899706,5679.957640
5680.204477,5680.259185
5688.503101,5688.554059
5690.376937,5690.508770
5691.463087,5691.555567
5694.707800,5694.769757
5694.948526,5695.034330
5702.296323,5702.375443
5709.908958,5709.966201
5712.604202,5712.660594
5731.712831,5731.813697
5739.952307,5740.010515
5742.930742,5742.987132
5743.421434,5743.476663
5747.629115,5747.704714
5759.229093,5759.286655
5759.508510,5759.564680
5761.387899,5761.443082
5772.079607,5772.196108
5773.998680,5774.060754
5780.311807,5780.438408
5785.221483,5785.329285
5793.030899,5793.130785
5797.815876,5797.919650
5805.182615,5805.263617
5806.686827,5806.775189
5807.761430,5807.817949
5809.182750,5809.265098
5815.193911,5815.250387
5816.036819,5816.093821
5827.850678,5827.906906
5835.071919,5835.129961
5838.339805,5838.402296
5853.118213,5853.172541
5857.695490,5857.810888
5858.743714,5858.803248
5866.399149,5866.510561
5867.528070,5867.603101
5877.750028,5877.809261
5879.449219,5879.506537
5879.988396,5880.048686
5880.235719,5880.292698
5881.240386,5881.301763
5883.700674,5883.915140
5902.449679,5902.511137
5906.423803,5906.482556
5913.694861,5913.752495
5915.526629,5915.581027
5937.780642,5937.839979
5940.959407,5941.021678
5943.548612,5943.604796
5952.641085,5952.788981
5984.555862,5984.614990
5984.776538,5984.833507
5991.344614,5991.424853
5991.850184,5991.907390
5996.705513,5996.769787
5997.739252,5997.831546
6007.859503,6008.071230
6012.188829,6012.266804
6034.006228,6034.065235
6042.051917,6042.152622
6054.039770,6054.100013
6064.593083,6064.652742
6082.347604,6082.454206
6084.066813,6084.135108
6086.226490,6086.316836
6087.740754,6087.817843
6089.525138,6089.601266
6090.183602,6090.265826
6091.880960,6091.975809
6093.120720,6093.177206
6094.350299,6094.412431
6096.634981,6096.710870
6098.255185,6098.318748
6098.665571,6098.727209
6103.130278,6103.252524
6105.106748,6105.167502
6106.583211,6106.660299
6111.043225,6111.121782
6111.625475,6111.687262
6112.898193,6112.974899
6113.294692,6113.357451
6116.975534,6117.031409
6119.729047,6119.790246
6124.981107,6125.074056
6131.533755,6131.620991
6131.813087,6131.903368
6142.441200,6142.543547
6144.961216,6145.074228
6149.204332,6149.305236
6150.147162,6150.201617
6151.558445,6151.679804
6154.167998,6154.283817
6155.982003,6156.051876
6160.647651,6160.835229
6163.368459,6163.461988
6165.305000,6165.402857
6180.138021,6180.250816
6183.832711,6183.891110
6188.960082,6189.017475
6199.176546,6199.237411
6215.093625,6215.204923
6220.469115,6220.535893
6220.753435,6220.818740
6227.527861,6227.586632
6230.056286,6230.122797
6230.967050,6231.026760
6237.207790,6237.446332
6239.329030,6239.394423
6243.757049,6243.884692
6245.578361,6245.657164
6247.406807,6247.702072
6251.794230,6251.858435
6253.794132,6253.860152
6257.995707,6258.201131
6259.552193,6259.625149
6261.021007,6261.169587
6268.792591,6268.853035
6270.165048,6270.269686
6271.238093,6271.303951
6277.426596,6277.495785
6279.693015,6279.768314
6282.548502,6282.676896
6285.132950,6285.195884
6292.806704,6292.869345
6296.466719,6296.528114
6303.730420,6303.793750
6305.633766,6305.697161
6309.854918,6309.926242
6312.210181,6312.273314
6318.655730,6318.789332
6319.200273,6319.302690
6320.812815,6320.877175
6322.133902,6322.201946
6327.558588,6327.641529
6338.831910,6338.920294
6339.059529,6339.172118
6347.020594,6347.191851
6360.777017,6360.847050
6362.309694,6362.379046
6362.821041,6362.919064
6364.322771,6364.394751
6364.656455,6364.720592
6366.321878,6366.378088
6366.448706,6366.520838
6369.417650,6369.490930
6371.294758,6371.429547
6380.671007,6380.795149
6384.616423,6384.688317
6385.675096,6385.739713
6407.260352,6407.330923
6414.556178,6414.624168
6414.929081,6415.050668
6432.618448,6432.741111
6436.374658,6436.437361
6454.952139,6455.018473
6456.826026,6456.891995
6464.632001,6464.713244
6475.548228,6475.681875
6482.720157,6482.854999
6491.546906,6491.633798
6494.470846,6494.543947
6495.698903,6495.798935
6496.363714,6496.582781
6498.894184,6498.996492
6501.177751,6501.239241
6526.607444,6526.699451
6527.160326,6527.271024
6528.508475,6528.570579
6531.378219,6531.441511
6532.839665,6532.905113
6533.888699,6533.968026
6554.184194,6554.254085
6555.409238,6555.504808
6556.020346,6556.093135
6556.749983,6556.815478
6557.336650,6557.392523
6559.537322,6559.603925
6572.741823,6572.830905
6574.184057,6574.254511
6574.909613,6575.104300
6597.519295,6597.615288
6598.566460,6598.641976
6604.555781,6604.634153
6606.920902,6606.988302
6607.997240,6608.062708
6624.989946,6625.055530
6629.978117,6630.040747
6633.375679,6633.447882
6634.068437,6634.143056
6639.654144,6639.726760
6639.842754,6639.909288
6661.037680,6661.109538
6666.492966,6666.559488
6667.671272,6667.735847
6680.111549,6680.177490
6687.468326,6687.523236
6695.975738,6696.101627
6696.270719,6696.341234
6698.635181,6698.738885
6699.115171,6699.180322
6705.057096,6705.157343
6710.289352,6710.356258
6713.012860,6713.086864
6713.166388,6713.231147
6713.711525,6713.783266
6716.205480,6716.273778
6721.777761,6721.904269
6725.322381,6725.393379
6733.112524,6733.188132
6737.947739,6738.021520
6741.582702,6741.669168
6743.082520,6743.159120
6752.659722,6752.743996
6755.566434,6755.632225
6765.394074,6765.491103
6772.238403,6772.385015
6783.659909,6783.725678
6786.810531,6786.886356
6793.231984,6793.300115
6796.097819,6796.164590
