bjd,nzp,rvc,avc,tzp_med,tzp_gauss,tzp_weight,tzp_mean,t1,t2,t3,t4,t5,t6,t7,t8,id
2458080.6907,1.375431921514989,0.246281,-0.9523530988006136,96.31609768856976,96.24972613785972,95.61726649005294,96.53622711610512,10.790666666666596,10.61836363636371,10.61700000000002,10.44825000000003,10.39918181818183,10.320583333333444,10.413916666666694,10.28709090909092,J08526+283
2458091.5916,1.6206507222747146,0.313703,-1.130149899560339,98.07718695328477,98.08681804903712,97.41499255626132,98.07413678248658,10.775090909090975,10.60281818181818,10.602083333333326,10.43300000000005,10.383454545454583,10.305083333333355,10.398499999999956,10.27236363636365,J08526+283
2458110.5722,-1.2369973302306323,-0.849645,0.5641501529450081,96.25635766485308,96.75237254739324,96.20865378048104,96.89925714615394,10.765636363636418,10.593454545454565,10.591833333333398,10.42349999999999,10.37472727272734,10.296083333333344,10.389333333333354,10.26327272727275,J08526+283
2458139.5801,-0.7456504833364351,2.203123,3.1255713060508112,98.19780645120228,98.26999024872852,97.42630035488496,98.1093725861126,10.79945454545458,10.62700000000001,10.625416666666696,10.456416666666712,10.408666666666704,10.329416666666646,10.422833333333358,10.29658333333333,J08526+283
2458118.5728,0.1996521144391184,155.001279,149.43950319216117,96.78211722493002,96.64721927935008,96.34060946471782,97.02927057678056,10.76066666666668,10.588000000000022,10.587090909090932,10.418818181818269,10.369416666666725,10.290999999999997,10.38427272727273,10.25866666666667,J08536-034
2458122.4918,-0.4508253435682653,120.672339,115.76104065016854,96.24484094471356,96.2806537531649,95.69930901187466,96.2366700312949,10.768000000000086,10.595583333333366,10.59454545454554,10.425363636363612,10.3778333333334,10.298636363636376,10.392000000000053,10.266583333333358,J08536-034
2458139.5069,-0.5430780179634714,-27.727715,-32.54676067543625,98.19562119902176,98.26966852592244,97.42053561054324,98.1062563615037,10.799166666666736,10.626727272727235,10.625583333333338,10.456999999999994,10.40858333333341,10.328666666666663,10.422333333333311,10.29708333333332,J08536-034
2458433.6848,0.262640440901969,265.412955,259.7881908656983,96.28275422849916,96.25953813106294,95.87372150687648,96.53693990797464,10.798636363636376,10.625499999999988,10.62481818181817,10.455833333333317,10.405166666666616,10.326363636363624,10.4197272727273,10.293583333333402,J08536-034
2458480.6092,0.8344912045504791,16.34229,10.145675102049797,95.53701522620229,95.9630799272964,94.49551806467224,95.42715560393204,10.755833333333328,10.583166666666727,10.581727272727278,10.413818181818217,10.363249999999994,10.284916666666676,10.379090909090904,10.252166666666769,J08536-034
2458490.6124,-0.0884546675572705,-307.356721,-312.6303900258425,96.83317156758628,96.64939150488324,95.71232592271907,96.37554071483058,10.742249999999956,10.569727272727334,10.56808333333339,10.399727272727318,10.348818181818215,10.269416666666643,10.363916666666682,10.237727272727284,J08536-034
2458495.6196,-2.8378721298017497,112.227388,109.70313643640203,98.00071344182054,97.80384596674983,97.5572465412767,98.1934593996102,10.74436363636363,10.571363636363628,10.570333333333394,10.40224999999998,10.34990909090908,10.270727272727244,10.365166666666653,10.238818181818203,J08536-034
2458518.5543,0.2535382953761856,-107.363102,-112.97876398877592,98.35989089889596,98.60521049205973,97.84253465270592,98.83036777756152,10.779000000000051,10.605909090909051,10.605181818181848,10.436363636363753,10.38708333333335,10.308250000000044,10.402000000000044,10.275363636363693,J08536-034
2458524.499,1.0081243569128513,-283.654946,-290.02519405031256,96.2776725680164,96.46248424513192,95.45570396250488,96.2381603343682,10.774636363636432,10.602181818181862,10.600166666666723,10.43233333333336,10.382818181818209,10.303545454545484,10.397250000000042,10.271181818181844,J08536-034
2458527.5398,0.5064226618999608,94.343278,88.47473164470031,97.04068028992702,97.22602116955883,95.95907220073158,96.76556557501442,10.772999999999968,10.599818181818192,10.598750000000052,10.430583333333344,10.379454545454507,10.300727272727327,10.394499999999994,10.268090909090972,J08536-034
2458530.4892,-0.6567903587961562,21.48789,16.782556665396427,97.03948258691088,97.2165892789644,95.96124177123436,96.79989506976597,10.781999999999982,10.60936363636364,10.608416666666642,10.43954545454551,10.389250000000004,10.310416666666754,10.404727272727255,10.27818181818185,J08536-034
2458537.4722,0.0455322153605089,-54.472946,-59.88060190876024,97.0093222362168,97.1703952947036,96.30510429959232,97.00536702375908,10.78181818181821,10.609416666666732,10.607916666666654,10.438750000000027,10.389916666666691,10.311181818181865,10.405083333333325,10.27908333333329,J08536-034
2458542.4384,-1.287677605394895,37.797952,33.723505911995176,96.72532456760072,96.58165423047392,96.81093359307296,97.55639568903356,10.779000000000051,10.60645454545454,10.605416666666711,10.437090909090957,10.387818181818204,10.308999999999967,10.402666666666732,10.276818181818214,J08536-034
2458545.4881,0.1524620735409741,-81.909422,-87.4240077669407,97.1441572164088,97.1597061418084,96.46728555397924,97.25088760291112,10.781363636363665,10.609083333333388,10.607636363636344,10.439166666666722,10.388166666666676,10.309272727272742,10.402999999999963,10.27675000000005,J08536-034
2458558.4324,-1.4268435720689332,-200.915566,-204.8508461213308,96.88314967852163,96.84323937887729,96.48320624455395,97.25105631367842,10.793181818181836,10.621166666666738,10.619500000000071,10.451250000000016,10.402454545454646,10.323272727272752,10.416583333333335,10.290833333333296,J08536-034
2458572.3952,0.6917519957346984,-60.743778,-66.79765368913442,97.16619318001484,96.8474091487798,96.94850437637912,97.560836305399,10.79872727272732,10.625833333333333,10.624818181818227,10.45700000000005,10.407916666666722,10.328818181818178,10.42181818181814,10.296083333333344,J08536-034
2458586.3966,-1.8157536312103408,124.667712,121.12134193781058,96.88056949467358,97.14090640580731,96.40776132930648,97.20483853859118,10.77691666666675,10.604166666666686,10.603181818181838,10.434363636363628,10.383083333333389,10.30450000000002,10.398090909090968,10.271916666666698,J08536-034
2458590.3384,2.026355722908727,92.049453,84.66097358369154,96.06764758283256,96.25444276963016,95.20920158302911,95.9220064247889,10.781833333333395,10.609454545454582,10.608000000000004,10.439416666666771,10.389909090909043,10.310500000000104,10.40474999999998,10.279000000000051,J08536-034
2458600.3549,-0.3038855077379423,157.854064,152.7958258143382,96.82144338861428,96.96396158717612,95.5100104383488,96.29908801957616,10.782636363636414,10.610333333333358,10.608818181818208,10.4405000000001,10.38933333333324,10.310636363636377,10.40463636363637,10.278083333333312,J08536-034
2458604.3709,-1.1008170006282192,-320.934136,-325.1954426927715,96.64096208498388,96.44520595816527,95.35352623993,96.0421503665459,10.784000000000106,10.611545454545537,10.60991666666672,10.440666666666688,10.390818181818249,10.311090909090922,10.404333333333284,10.27909090909094,J08536-034
2458608.3582,-0.0009407226075718,-87.92039,-93.28157297079215,96.39767973187892,96.15501221343176,95.59635598998982,96.4708980372611,10.77909090909094,10.60690909090914,10.605000000000018,10.435833333333337,10.384454545454505,10.306272727272756,10.400083333333384,10.273909090909116,J08536-034
2458774.6935,1.7584253189922627,245.668273,238.547723987608,95.7920635936152,95.52551955157642,95.71708915901247,96.5122093799812,10.888000000000034,10.71527272727269,10.713750000000005,10.545166666666717,10.49181818181819,10.413090909090954,10.506916666666768,10.380454545454484,J08536-034
2458775.7101,0.3074194960290679,-204.693886,-210.3634291894288,94.71795874558016,95.240254460732,94.02828548106103,94.8932251918812,10.883083333333332,10.710000000000091,10.709750000000042,10.540416666666658,10.487272727272796,10.40858333333341,10.50291666666675,10.376000000000031,J08536-034
2458135.6219,0.3889034361179895,77.411835,29.42957938353368,97.45856427245454,97.57013054056952,97.01585335287466,97.70071484549068,10.777583333333324,10.605250000000012,10.6039090909091,10.436083333333444,10.387,10.30800000000005,10.402454545454532,10.276000000000067,J09003+218
2458397.6925,-0.97101685838794,40.221732,-6.400603321960384,96.58052808482468,96.73695203185892,95.72726045113149,96.66410895146204,10.859181818181868,10.68609090909098,10.685250000000051,10.51616666666672,10.464,10.384999999999993,10.479000000000042,10.35263636363635,J09003+218
2458434.7065,1.527921691455929,93.517631,44.39635712819574,97.5546398958627,97.6383974884382,96.728045093216,97.43909855032705,10.79833333333329,10.625333333333344,10.62518181818183,10.455818181818188,10.404499999999985,10.325750000000028,10.41936363636364,10.29325,J09003+218
2458454.695,-0.0087914664640831,7.302117,-40.28244371388424,96.96052134783152,96.95320328968536,96.24561169820709,97.04223475481108,10.74666666666667,10.573750000000018,10.57236363636366,10.404545454545485,10.352916666666658,10.273833333333355,10.368181818181824,10.24200000000002,J09003+218
2458470.6362,-0.9970524911067644,34.096097,-12.50020268924156,96.6070809331534,96.82618355203412,95.82563527364736,96.55814514256777,10.749750000000065,10.577249999999992,10.576363636363624,10.408272727272788,10.356166666666638,10.277916666666728,10.371818181818242,10.2455833333334,J09003+218
2458480.5586,0.8344912045504791,68.663225,20.2353816151012,95.53690914366774,95.96318351962404,94.4975654940894,95.4278604890996,10.755583333333275,10.582909090909084,10.58175,10.413636363636384,10.362909090909111,10.284750000000088,10.379333333333363,10.25218181818184,J09003+218
2458495.6438,-2.8378721298017497,34.930549,-9.824931050546578,98.0010151751701,97.80673033716867,97.55914560072384,98.19380239785716,10.744636363636404,10.571181818181856,10.5702500000001,10.401999999999989,10.34981818181825,10.27127272727273,10.365249999999946,10.238545454545488,J09003+218
2458527.6682,0.5064226618999608,16.88397,-31.21580484224829,97.0537421802148,97.23546185381252,95.9715531688341,96.77751767737529,10.774272727272772,10.60172727272726,10.59983333333338,10.431666666666672,10.381000000000029,10.302090909090907,10.396333333333304,10.269363636363664,J09003+218
2458537.5922,0.0455322153605089,-13.948331,-61.58721539570884,97.0095903096798,97.17116131075409,96.30528541667194,97.00509789111176,10.782166666666685,10.609727272727298,10.608499999999992,10.440000000000056,10.390818181818249,10.311916666666662,10.40491666666668,10.279727272727255,J09003+218
2458542.5835,-1.287677605394895,42.711054,-3.594620574953434,96.71569692842452,96.5726581589592,96.79864069233965,97.5481911691069,10.779083333333348,10.60633333333334,10.604909090909132,10.437000000000069,10.387333333333402,10.308250000000044,10.401272727272785,10.276666666666642,J09003+218
2458059.7058,2.210005256999055,-13.229526,-1.530000607609434,97.11636379399086,97.34228415097036,95.97913505395786,96.89082381326897,10.874416666666662,10.701818181818169,10.70083333333332,10.531166666666708,10.482090909090914,10.402833333333376,10.497272727272788,10.370545454545493,J09028+680
2458094.6094,1.906238818601188,-12.648075,-0.6447831692115669,97.36899839376024,97.36778614112478,96.5685306532892,97.26231348813708,10.778416666666658,10.605333333333364,10.605000000000077,10.435909090909092,10.387249999999996,10.307999999999993,10.40281818181819,10.275250000000083,J09028+680
2458121.4597,-1.407910958852198,-16.720346,-1.4029043917581805,97.84553617905266,97.85274604089491,98.70944476888944,99.40855255809949,10.767363636363656,10.594499999999982,10.593500000000065,10.424363636363635,10.375583333333282,10.29725000000002,10.391083333333311,10.264909090909155,J09028+680
2458136.5931,-0.1518139916149101,-9.598493,4.462851641004532,97.42872393801883,97.4818868071436,96.45716434927644,97.2289986102184,10.784818181818196,10.612583333333362,10.611000000000049,10.442272727272725,10.394090909090892,10.313916666666673,10.409500000000037,10.282636363636357,J09028+680
2458059.673,2.210005256999055,-101.239485,-58.968377310656045,97.11736002109636,97.34195294891236,95.97968153594888,96.89194502552458,10.874333333333368,10.701833333333298,10.700545454545477,10.531727272727268,10.482166666666616,10.40318181818185,10.497363636363673,10.3705833333334,J09140+196
2458091.6469,1.4122775511517265,-101.821488,-58.75265260480872,98.07730965122695,98.08523127538392,97.4162634117759,98.07316574551582,10.774909090909205,10.602909090909122,10.601750000000038,10.43275,10.383454545454583,10.30483333333342,10.39825000000002,10.272090909090934,J09140+196
2458110.4906,-1.2313245325777429,-98.14147,-52.42903252107924,96.25921334567052,96.7546615964344,96.20839950277129,96.90178719179328,10.765750000000082,10.593416666666656,10.59254545454553,10.423909090909149,10.375666666666689,10.295636363636447,10.389636363636384,10.264583333333292,J09140+196
2458121.5078,-1.407910958852198,-104.35901,-58.46998609480479,97.84746494175248,97.85347698295668,98.71060434739132,99.40883294943802,10.767090909090882,10.595000000000027,10.593083333333368,10.424416666666673,10.375636363636374,10.297083333333376,10.39100000000002,10.26472727272727,J09140+196
2458135.6016,0.3889034361179895,-92.305422,-48.213212489774975,97.45396633321516,97.56471092627312,97.0105932159912,97.69541357987411,10.777333333333388,10.605000000000018,10.603916666666692,10.435416666666754,10.386454545454512,10.30775,10.401727272727328,10.275500000000022,J09140+196
2458209.4565,-1.2106389288625177,-79.754323,-34.062571124794474,98.17043552838052,98.3880781530631,97.5201200081591,98.27381886537968,10.755090909090882,10.582818181818196,10.581090909090904,10.412363636363692,10.364181818181862,10.28525000000002,10.378916666666669,10.252727272727329,J09140+196
2458265.3527,-1.2122529787050864,-66.606359,-20.912993074951896,96.2462677284336,96.27782888561283,95.09763935128802,95.8091881235159,10.781083333333356,10.608416666666642,10.607166666666616,10.438545454545476,10.389090909090896,10.31036363636366,10.404583333333337,10.278500000000008,J09140+196
2458405.6881,-4.726797519490386,-32.386156,16.8217544658334,95.72868027163102,95.98892237871888,94.83366727277551,95.74265252116356,10.990000000000007,10.816916666666714,10.815363636363656,10.645250000000033,10.595000000000084,10.514999999999986,10.607636363636344,10.482166666666728,J09140+196
2458435.7292,0.7718491532193802,-22.57807,21.131193793123632,96.35014824947076,96.35484555763205,95.91369049698396,96.76424969853772,10.79654545454548,10.624500000000012,10.62309090909099,10.454499999999996,10.40191666666675,10.32336363636358,10.41691666666668,10.290750000000005,J09140+196
2458468.6965,0.5293890328235342,-18.363402,25.58832191351948,96.62464854317308,96.41893278022644,96.52975511481482,97.29686825890096,10.749166666666667,10.577000000000057,10.57525000000004,10.406909090909153,10.35627272727271,10.277583333333324,10.371333333333382,10.245181818181834,J09140+196
2458498.6532,-2.049368289800437,-13.2566,33.273881236143446,96.50050547198076,96.5308932126652,95.24121262585123,95.95817206090608,10.73436363636364,10.561545454545524,10.559750000000008,10.385250000000042,10.336999999999987,10.254090909090962,10.345750000000066,10.222545454545468,J09140+196
2458528.554,-0.9197992741687988,-7.19772,38.2031922205118,96.6871682107454,97.0230112826956,95.40926316590088,96.233096357982,10.778272727272736,10.606000000000051,10.6043636363637,10.436333333333437,10.386416666666662,10.30800000000005,10.40191666666675,10.275416666666672,J09140+196
2458558.4795,-1.4268435720689332,-0.408743,45.49921351841194,96.88539030186982,96.84479191951928,96.48460658617148,97.25226111115822,10.79316666666665,10.620818181818208,10.619000000000083,10.451090909090963,10.401636363636385,10.32308333333333,10.416909090909089,10.290181818181791,J09140+196
2458589.3392,-0.0416155049969546,7.154589,51.67731745133997,96.18164103648007,96.192572436389,96.03019371589436,96.65798781710488,10.779909090909086,10.607454545454516,10.606083333333402,10.437749999999994,10.386818181818173,10.30772727272722,10.4018333333334,10.275636363636409,J09140+196
2458631.3536,1.466621392925107,22.409976,65.42446755341791,96.20910894104712,96.35619674746698,95.83624524905736,96.79387053840668,10.810000000000002,10.637545454545432,10.636250000000018,10.468500000000065,10.417636363636348,10.33858333333336,10.432666666666648,10.30600000000004,J09140+196
2458122.4529,-0.3065461770425055,12.240858,-3.768916825376857,96.2507474631856,96.28555980283453,95.70736401101796,96.2420303895579,10.768636363636404,10.596181818181831,10.595416666666663,10.425818181818215,10.378545454545533,10.299250000000027,10.39291666666668,10.266999999999996,J09143+526
2458131.4914,-1.466200902257771,22.467369,7.617248899838411,97.88037005021854,98.28622358137,96.62607752839271,97.32870434777878,10.75875000000002,10.586363636363672,10.585000000000036,10.41708333333338,10.36736363636362,10.288916666666694,10.382090909090948,10.255833333333328,J09143+526
2458132.3937,-0.2226099563038324,7.630763,-8.462948046115528,97.26175659328428,97.62265588475152,96.73779122110597,97.53446192581146,10.764333333333354,10.591818181818212,10.590545454545463,10.422999999999943,10.3720909090909,10.293909090909152,10.387272727272716,10.261166666666668,J09143+526
2458134.4138,-0.9770907222946112,10.56441,-4.77482028012475,98.01957012029578,98.1518013789048,97.14516857105112,97.97469318826356,10.771416666666653,10.5985,10.597636363636354,10.42891666666668,10.378499999999974,10.299636363636353,10.393454545454574,10.266583333333358,J09143+526
2458160.3327,-3.316525255521468,15.077707,2.0779112531021067,98.0279382467764,98.1533367939258,97.52300394204472,98.31969151690195,10.76266666666669,10.589916666666682,10.588750000000005,10.419833333333315,10.37027272727272,10.291909090909089,10.38583333333338,10.259749999999997,J09143+526
2458161.3704,-2.806830343156088,13.399466,-0.1100246592632736,97.180664232675,97.026649588588,97.15870426588876,97.87379870584112,10.76449999999994,10.592166666666742,10.590916666666658,10.421727272727251,10.373454545454535,10.2947272727273,10.388166666666676,10.262499999999989,J09143+526
2458167.32,-1.461713238679455,7.169922,-7.684685763739908,97.24908878845136,97.37877940882753,96.80467634124662,97.58857268787142,10.891090909090964,10.718500000000065,10.717909090909188,10.546909090909082,10.49836363636365,10.419166666666683,10.512,10.386181818181852,J09143+526
2458187.5054,1.2765411714457968,14.710475,-2.8823871738651583,96.70279940000734,96.72166263337932,96.31974902973712,96.95552705213026,10.763250000000028,10.590916666666658,10.589999999999977,10.422000000000082,10.373000000000047,10.294818181818243,10.388636363636408,10.26208333333335,J09143+526
2458199.3235,-0.7866368737552973,25.062587,9.532902871335937,97.97753988967132,98.14112210523824,96.93013546537726,97.53771318749676,10.759000000000071,10.587000000000046,10.585416666666674,10.416750000000036,10.368250000000046,10.289333333333332,10.38318181818181,10.25690909090912,J09143+526
2458206.4038,-0.7001993951732862,13.311923,-2.304198607246075,96.63123916926486,96.6806417264216,96.55289479659837,97.31707856534554,10.761999999999944,10.589454545454544,10.58850000000001,10.420416666666767,10.372250000000008,10.29309090909095,10.387272727272716,10.261166666666725,J09143+526
2458211.4143,-1.1418609217252038,17.559176,2.384715919305843,96.6760719235114,97.0509910873843,96.30510567044624,97.08019730198892,10.750272727272716,10.577363636363655,10.576636363636396,10.408090909090902,10.35981818181824,10.280833333333362,10.374333333333368,10.24836363636365,J09143+526
2458217.3662,-0.326652211447838,12.835247,-3.154421790971523,97.49046642016894,97.5547237949798,96.32534331538815,97.08687430399696,10.754749999999945,10.58181818181822,10.581083333333368,10.412250000000029,10.3631666666667,10.284636363636366,10.378454545454588,10.251250000000027,J09143+526
2458229.4701,-0.7373781326021521,8.248696,-7.330246869817209,96.97288197122248,96.81647141304224,96.01800905203166,96.76093003516816,10.77600000000001,10.603727272727326,10.60250000000002,10.433749999999977,10.384166666666715,10.305666666666696,10.39936363636366,10.272999999999968,J09143+526
2458237.4478,2.2679740118561256,18.402835,-0.1814600142754876,96.5748650262422,96.34958129509076,95.94363592199412,96.72741673267736,10.760249999999983,10.58733333333339,10.586500000000058,10.41833333333335,10.368083333333402,10.2889090909091,10.382818181818209,10.256500000000017,J09143+526
2458258.3779,-1.830687544448903,21.282824,6.797190542029543,97.23258697390732,97.49776178710204,96.94728308254572,97.63782974398404,10.765000000000043,10.592090909090984,10.591083333333358,10.42250000000007,10.372500000000116,10.29363636363638,10.387272727272716,10.261333333333369,J09143+526
2458263.4388,-0.9388629090354464,7.475164,-7.902294093383915,97.00242868182656,97.15374149852838,95.69442075723308,96.47092600797714,10.78254545454547,10.60958333333332,10.608818181818208,10.440545454545486,10.390727272727304,10.312250000000065,10.406083333333356,10.279818181818143,J09143+526
2458265.4464,-0.7355117461838697,8.670777,-6.9100322562354926,96.23501259753992,96.26863118796662,95.0870754838469,95.79907998656928,10.780833333333362,10.6085833333334,10.607083333333378,10.438090909090931,10.387818181818204,10.30881818181814,10.403166666666664,10.276818181818214,J09143+526
2458270.3468,-1.080495705594237,9.523807,-5.712018296825125,96.66165130253415,97.04849323199689,95.43360054884695,96.27284868593756,10.776090909090897,10.60345454545461,10.602363636363693,10.433999999999967,10.383250000000032,10.304250000000025,10.397636363636424,10.271999999999991,J09143+526
2458271.4382,-1.812368303893088,14.178477,-0.325475698526273,96.61532209782352,96.76209769432354,95.74010676883988,96.44373442531952,10.77875000000006,10.606636363636367,10.604250000000036,10.436083333333327,10.385666666666625,10.306333333333384,10.400545454545464,10.273333333333255,J09143+526
2458290.3654,1.1458591330087922,20.95099,3.488809864571847,96.56940207345843,96.64123099923384,95.78677706439058,96.6717487337252,10.801181818181874,10.62908333333337,10.627636363636384,10.459000000000003,10.40845454545456,10.329333333333352,10.423333333333346,10.296818181818196,J09143+526
2458299.3533,0.3467926618747251,12.878436,-3.784677664294086,96.42641588408426,96.53685795684528,95.581060376718,96.4627956844463,10.847749999999962,10.675727272727327,10.674000000000037,10.50541666666669,10.45425000000006,10.375454545454543,10.469636363636424,10.34333333333342,J09143+526
2458383.7012,-1.7458505904084358,13.621868,-0.9486024120109268,96.4118144965044,96.45880398209972,95.8859827248818,96.6823114387422,10.868272727272767,10.695583333333332,10.694545454545448,10.52608333333336,10.473583333333352,10.394909090909096,10.488363636363658,10.362583333333362,J09143+526
2458385.6818,-1.0186227139511836,17.002372,1.7046737115318231,96.47618010368836,96.1460871734619,95.72413200947015,96.30657752487926,10.868333333333396,10.69572727272731,10.694666666666706,10.525636363636409,10.473454545454558,10.394666666666636,10.488750000000095,10.36218181818191,J09143+526
2458386.6702,-1.5527852788711096,14.471649,-0.2918867235482527,96.088852104258,96.37256609200654,95.35007383436222,96.11370596231724,10.869083333333435,10.696749999999952,10.69518181818188,10.526090909090897,10.474000000000103,10.3944166666667,10.489181818181862,10.362583333333362,J09143+526
2458391.6672,-0.5915395237581931,18.293328,2.5685465213388303,96.25644768173836,96.46898906487924,94.68169997734402,95.62789569199228,10.867454545454509,10.694636363636448,10.693500000000029,10.525250000000083,10.472909090909129,10.393454545454574,10.48791666666665,10.361090909090931,J09143+526
2458392.6989,0.0893234568346606,15.236324,-1.1693204592540227,96.43922718311924,96.69489251938738,95.09847826200472,95.87423827147818,10.865833333333342,10.693333333333328,10.692363636363666,10.523272727272795,10.469833333333328,10.39108333333337,10.484727272727298,10.358499999999992,J09143+526
2458393.7162,-0.6569953539838738,23.901849,8.242523351564511,96.623939454542,96.82930828270894,95.53266942729124,96.37183636441272,10.861750000000086,10.689250000000072,10.687636363636445,10.519090909090892,10.46533333333332,10.386750000000006,10.48054545454545,10.35458333333338,J09143+526
2458399.6611,0.4163474006091175,13.139746,-3.5929224030284788,96.11859543227234,96.27129583488154,95.0681897906682,95.9025339382687,10.854454545454589,10.68245454545456,10.68083333333334,10.51174999999995,10.459818181818209,10.380545454545429,10.474583333333328,10.348454545454558,J09143+526
2458410.6414,1.6972650415480566,30.343502,12.329915956032584,97.20482185707532,97.67516918425623,96.12348369379502,96.91091679272,10.894090909090892,10.721454545454549,10.719666666666685,10.55058333333335,10.498090909090934,10.419000000000096,10.512916666666683,10.387,J09143+526
2458413.6918,-2.178556470128672,15.50554,1.36777546770931,96.43709673929538,96.59164942638098,95.90682912273536,96.71612349508916,10.844250000000043,10.671818181818196,10.670083333333366,10.50090909090909,10.448818181818185,10.370166666666703,10.46350000000001,10.33772727272725,J09143+526
2458417.5669,-1.461112603581246,26.681932,11.826723601161884,97.14622503420028,97.30268650526762,95.9366476162234,96.73415924887476,10.817000000000064,10.644727272727325,10.643166666666673,10.474666666666678,10.422000000000082,10.343083333333368,10.437500000000057,10.310636363636377,J09143+526
2458424.698,-2.482572480389474,12.080472,-1.7532765220298872,97.60200445172316,97.5141794039124,96.64691353083263,97.41028246521466,10.795181818181902,10.62281818181816,10.621000000000038,10.45291666666668,10.400909090909124,10.322166666666648,10.41633333333334,10.29000000000002,J09143+526
2458430.7043,-0.316700434052484,11.051939,-4.947681568366877,96.67748830201468,96.55443455373906,96.1087390676742,96.88289844174716,10.805166666666707,10.632000000000003,10.631333333333371,10.463000000000022,10.410090909090911,10.331416666666712,10.4259090909091,10.29909090909092,J09143+526
2458433.5792,0.6705279250179987,14.357002,-2.629846927437361,96.27833843654771,96.2541567031208,95.8640568360912,96.52984891045926,10.79875000000004,10.625545454545488,10.624333333333368,10.455545454545415,10.40409090909094,10.326000000000022,10.418749999999989,10.29327272727278,J09143+526
2458451.5121,-0.0100007918727332,21.090893,4.784572789453373,96.53127321223148,96.7962135816345,95.59020838375054,96.35517336961212,10.742333333333306,10.569583333333355,10.567454545454495,10.400272727272808,10.348000000000011,10.2694166666667,10.363090909090944,10.237083333333374,J09143+526
2458454.6313,-0.187329451937721,21.046082,4.917090449518358,96.9646972089889,96.95785173660732,96.2508512835454,97.0467514877422,10.746909090909128,10.5746666666667,10.573500000000024,10.404666666666683,10.353750000000048,10.274636363636432,10.369000000000028,10.242500000000009,J09143+526
2458455.7506,0.6501041998103874,16.636067,-0.3303582022297484,95.82127267062724,96.40052415711136,95.07444757434982,95.80581386410984,10.746083333333388,10.57325000000003,10.57190909090906,10.403818181818169,10.35308333333336,10.274666666666748,10.368636363636485,10.242333333333306,J09143+526
2458458.681,0.7787711766780304,15.021678,-2.073414179097393,96.15224429149475,96.03226021995808,95.1639952932726,96.02104338414598,10.75133333333332,10.578750000000014,10.577727272727316,10.410000000000023,10.35824999999994,10.279583333333337,10.374454545454569,10.24799999999999,J09143+526
2458462.6946,-1.8672028091868669,16.450605,2.001486806767504,96.095574916973,96.19989515912565,95.56398966540922,96.37981678679992,10.749083333333315,10.57663636363634,10.575166666666746,10.40700000000004,10.355181818181848,10.276333333333357,10.3707500000001,10.244727272727287,J09143+526
2458466.7516,-0.3540555107936038,16.251794,0.2895285083742425,97.11267050159624,97.47665720516297,96.24325518703468,97.01844216479724,10.749333333333368,10.576999999999998,10.57527272727276,10.40736363636364,10.356416666666632,10.277083333333394,10.37109090909098,10.244916666666713,J09143+526
2458469.619,-0.4619183163795382,31.500463,15.646060313960175,96.16972153162531,96.34169002636403,95.34069166522237,96.00695418299723,10.747416666666709,10.574583333333464,10.57336363636358,10.404999999999973,10.353749999999993,10.275166666666737,10.369181818181858,10.243333333333396,J09143+526
2458470.6222,-0.9970524911067644,31.176393,15.857124488687406,96.60636736590472,96.8255749627997,95.8239395078878,96.55743017689412,10.749500000000012,10.577083333333292,10.576090909090908,10.407818181818245,10.356083333333288,10.277583333333324,10.371636363636412,10.24525,J09143+526
2458471.7471,0.4902490720955063,26.701176,9.894605925485132,96.9569328729061,96.9897222555463,96.31385207251076,97.05020465784752,10.750916666666685,10.57858333333337,10.576909090909057,10.409090909090937,10.358083333333354,10.27899999999994,10.372545454545502,10.246583333333376,J09143+526
2458472.4736,-0.3227729215103827,21.629795,5.636246919091023,97.20332402872134,97.09724909967058,96.62006899516864,97.26069708499712,10.75200000000001,10.57909090909095,10.57774999999998,10.410000000000023,10.358363636363665,10.280249999999969,10.37400000000008,10.247818181818277,J09143+526
2458476.405,0.3392210773573803,9.9146,-6.740942079776742,96.24563381202066,96.3026191534412,95.71236750790422,96.51066578465895,10.75436363636362,10.58116666666666,10.580545454545415,10.41175000000004,10.361500000000037,10.282181818181812,10.37590909090909,10.250333333333344,J09143+526
2458477.4351,-0.1397296502072264,12.010807,-4.165784352212135,96.25410577505482,96.19875624615077,95.86197801115716,96.67745678878606,10.75163636363635,10.579000000000008,10.578000000000031,10.4090833333334,10.35863636363638,10.279818181818143,10.373333333333392,10.24809090909099,J09143+526
2458478.4622,2.150709060178452,20.999037,2.532006937402188,95.84435899269346,96.19617115479424,95.08401264484104,95.98546152501686,10.749909090909114,10.578090909090918,10.576250000000016,10.408000000000015,10.357909090909118,10.278666666666709,10.372500000000116,10.246545454545467,J09143+526
2458479.7104,0.5143428555808955,14.493865,-2.336798858000257,95.72477451225228,95.969035289596,94.90844011027146,95.7094254486723,10.752500000000111,10.579666666666697,10.578545454545464,10.410090909090968,10.359333333333382,10.280250000000024,10.374454545454569,10.248416666666742,J09143+526
2458480.7358,1.1613171015168455,9.200126,-8.277512103936207,95.54099457864284,95.96301361972527,94.50131101318414,95.43104924422036,10.756333333333316,10.583363636363686,10.58266666666674,10.414818181818193,10.364000000000033,10.285250000000076,10.379749999999945,10.252727272727329,J09143+526
