bjd,nzp,e_nzp,tzp,e_tzp,rvc,avc,star,spt,t1,t2,t3,t4,t5,t6,t7,t8
2458533.703,-1.0374698787570649,0.7381239578797965,-1.0898822614037869,10.895699336180298,-3.143062,-1.1584052229701656,J16303-126,['M3.5 V'],10.777499999999977,10.604416666666625,10.60327272727278,10.434272727272742,10.384666666666648,10.305833333333396,10.399818181818205,10.273083333333377
2458544.6924,3.0863827597159115,0.5683239472837807,-0.31828039997242286,8.188740814690494,1.052801,-1.0863948614431416,J16303-126,['M3.5 V'],10.782090909090924,10.60983333333337,10.6084166666667,10.43966666666671,10.389666666666642,10.31090909090915,10.40500000000003,10.278333333333364
2458563.6273,0.1323225756803276,1.4407030408181398,-2.0150964569454572,9.658161649326711,0.699042,1.5139063225924425,J16303-126,['M3.5 V'],10.79716666666667,10.624083333333315,10.623636363636365,10.454727272727268,10.40416666666664,10.325666666666734,10.419272727272755,10.29316666666665
2458576.6491,0.6888234210901676,1.59761472030816,-0.1948389026101296,10.93475121156984,1.510988,1.7693514771826022,J16303-126,['M3.5 V'],10.787416666666672,10.614363636363692,10.613416666666694,10.444454545454562,10.394545454545437,10.316416666666669,10.40954545454548,10.283636363636449
2458587.6482,-0.3470074957033212,0.8399129031596202,-0.44352758333802456,8.947472539474967,4.177974,5.472168393976092,J16303-126,['M3.5 V'],10.779272727272712,10.60645454545454,10.605500000000006,10.436750000000018,10.386545454545455,10.307727272727275,10.40108333333336,10.275363636363693
2458598.5633,2.427935924888234,0.9926444572979326,-0.7234371960195034,8.500238731309707,10.089712,8.608962973384537,J16303-126,['M3.5 V'],10.77872727272728,10.606166666666638,10.604454545454589,10.43575000000004,10.386583333333306,10.307272727272789,10.400500000000022,10.274833333333332
2458608.5988,-0.6107616551243198,0.550800204928661,-0.3376251985675651,10.9020097724395,4.467144,6.025092553397091,J16303-126,['M3.5 V'],10.777999999999963,10.604833333333374,10.603818181818212,10.434750000000008,10.384083333333365,10.305000000000009,10.398727272727283,10.272416666666686
2458631.5702,1.4581042180664447,0.7695972141427343,-0.26836806297173155,10.296087008768367,1.055196,0.5442786802063251,J16303-126,['M3.5 V'],10.810272727272777,10.637499999999989,10.636181818181852,10.468583333333411,10.417416666666725,10.338363636363624,10.431909090909071,10.306250000000034
2458659.4344,-0.1533442884576588,0.5944178752610852,1.522831561126452,9.026108077827276,1.066544,2.1670751867304285,J16303-126,['M3.5 V'],10.863090909090886,10.689909090909168,10.689333333333366,10.520916666666665,10.467909090909131,10.38954545454544,10.483666666666691,10.356909090909085
2458679.4449,2.116354780204572,1.0559277653401262,2.0957200671550993,3.97635486563936,2.116358,0.947190118068198,J16303-126,['M3.5 V'],11.012083333333235,10.8391666666667,10.83790909090908,10.667363636363632,10.61508333333336,10.535250000000076,10.628272727272815,10.50233333333341
2458691.3966,1.643702438899879,0.4968259020847507,1.9234229551642272,4.351084484920621,-2.583759,-3.2802745406271097,J16303-126,['M3.5 V'],10.931272727272756,10.758500000000083,10.756818181818176,10.588750000000005,10.534416666666743,10.45545454545453,10.54981818181824,10.423249999999996
2458701.3936,1.0345234395557334,0.7088761813895805,2.3515516930367824,10.949335983710922,1.076593,0.9892564587170364,J16303-126,['M3.5 V'],10.918090909091006,10.74550000000005,10.744181818181858,10.575833333333378,10.522916666666616,10.44427272727279,10.538250000000003,10.412250000000029
2458711.3552,1.0578666895472064,0.8946334480925665,1.5298094731948595,3.1033622829770104,0.05193,-0.0587497912744365,J16303-126,['M3.5 V'],10.927166666666722,10.75454545454545,10.753181818181872,10.58490909090915,10.531499999999994,10.45274999999998,10.54727272727274,10.420909090909106
2458149.3678,-3.149459825677407,0.8015894106197909,-1.431113487801312,10.394460117259111,-11.272378,-2.0198265750361752,J02070+496,['M3.5 V'],10.76054545454548,10.588090909090909,10.586666666666645,10.41799999999995,10.36975000000001,10.290333333333365,10.384181818181844,10.258333333333384
2458167.3897,-2.844615971810713,1.9248073147435047,-0.9696183914240635,5.330755957245473,-6.301261,2.6464465710971297,J02070+496,['M3.5 V'],10.889272727272726,10.716666666666695,10.715181818181804,10.54509090909096,10.496909090909128,10.416636363636314,10.51008333333334,10.384363636363672
2458173.3674,-4.888693916123765,0.7050324411832861,-1.1654744856169685,8.632761596432994,-10.151321,0.8404645154101831,J02070+496,['M3.5 V'],10.799272727272808,10.626250000000027,10.625363636363602,10.456636363636392,10.406818181818153,10.328090909090918,10.422000000000082,10.2947272727273
2458334.6571,0.7297082800404825,0.9735613337417864,1.0907708334441821,3.588623844474591,-6.490274,-1.1168906807540655,J02070+496,['M3.5 V'],10.885272727272763,10.712833333333322,10.711454545454558,10.542454545454577,10.491090909090929,10.41183333333339,10.505749999999978,10.37936363636362
2458357.5805,-0.9810089971236764,0.5810991421733726,0.7192969551517763,5.848676145112696,-6.311493,0.7726075964100938,J02070+496,['M3.5 V'],10.858000000000004,10.685636363636377,10.684500000000014,10.514666666666642,10.462999999999964,10.383909090909128,10.47766666666672,10.351333333333343
2458383.6519,-1.651352514566607,0.5324684428956707,-0.25807519508695975,11.889757817869944,-11.124781,-3.370336886146976,J02070+496,['M3.5 V'],10.868454545454597,10.695272727272766,10.694833333333406,10.526500000000055,10.47399999999999,10.39490909090904,10.489166666666677,10.362727272727284
2458476.5055,0.3405409724616839,0.6248132025357298,0.18366875203457766,9.233378556072658,-11.510695,-5.748144373175268,J02070+496,['M3.5 V'],10.753454545454588,10.580583333333324,10.580454545454586,10.411416666666696,10.36083333333329,10.281818181818096,10.375272727272716,10.249750000000006
2458499.4574,-1.4490784775443293,0.5497546723914759,-0.5695722045952181,10.732224895863778,-6.218733,1.3334370768307464,J02070+496,['M3.5 V'],10.710000000000091,10.53791666666666,10.535181818181911,10.362090909090966,10.311500000000024,10.230333333333364,10.323090909090922,10.198666666666668
2458775.5983,0.2794569174568408,0.9929332326967832,0.9641710397964687,4.8139718480374745,-6.519717,-0.6960823181704237,J02070+496,['M3.5 V'],10.88391666666672,10.710272727272752,10.709750000000042,10.540636363636338,10.487909090909111,10.409333333333336,10.503181818181872,10.376636363636408
2458297.5498,-0.489081364817511,0.986605738820493,-0.055475493255585206,6.072611494513681,-4.010664,0.8559305325945172,J19084+322,['M3.0 V'],10.832083333333344,10.658833333333405,10.658083333333307,10.489166666666677,10.437090909090957,10.358454545454606,10.452499999999986,10.326333333333366
2458321.4648,1.169534035248079,0.7591759668713268,0.3982581398949918,7.189625256002644,-2.452061,0.7559181325289274,J19084+322,['M3.0 V'],10.859545454545524,10.687000000000069,10.68558333333334,10.516166666666663,10.464666666666744,10.385454545454536,10.479727272727304,10.353499999999997
2458342.4161,-0.125945847268505,0.5440892536333793,0.31583961620324885,7.235225594313391,-4.948913,-0.4454539849544888,J19084+322,['M3.0 V'],10.892727272727312,10.720333333333317,10.718727272727335,10.549181818181808,10.498583333333327,10.419750000000022,10.513363636363636,10.387272727272716
2458365.3835,-0.3781838285297026,0.5353953852720527,1.6801560123536206,4.694381430173332,-3.404468,1.351228996306709,J19084+322,['M3.0 V'],10.869545454545516,10.697363636363548,10.696000000000026,10.525666666666725,10.473000000000011,10.393636363636348,10.487666666666655,10.36118181818182
2458532.714,0.1426199157124735,0.6914560567208138,-0.6989920728549635,7.516992701948098,-3.592839,0.6420542520645327,J19084+322,['M3.0 V'],10.779083333333404,10.606083333333288,10.605272727272734,10.436727272727296,10.386583333333306,10.307416666666596,10.401090909090954,10.274750000000097
2458680.4898,1.070432420956769,0.5591458904835263,2.3878235554593203,11.088228853089886,-2.481864,0.8252167468202375,J19084+322,['M3.0 V'],10.989166666666732,10.816666666666665,10.814909090909111,10.644818181818152,10.593583333333356,10.513916666666605,10.606818181818255,10.48083333333335
2458691.4713,1.2674801632005777,0.5341821931485627,1.924400182721783,4.351059736553575,-0.434756,2.675277004576429,J19084+322,['M3.0 V'],10.931000000000097,10.757909090909097,10.757083333333467,10.58816666666661,10.534454545454594,10.455250000000037,10.549583333333317,10.423000000000002
2458694.4,0.992166197742763,0.7118335041136494,2.217786070668936,7.341565229463468,-4.585395,-1.2000480299657568,J19084+322,['M3.0 V'],10.922083333333376,10.749083333333315,10.748181818181877,10.579454545454553,10.527500000000032,10.44825000000003,10.542363636363632,10.415500000000009
2458697.4005,-0.215210952406159,0.8527817821583679,1.6140748174968564,5.96631026973889,-5.497192,-0.9044678798168349,J19084+322,['M3.0 V'],10.915333333333365,10.742909090909109,10.74158333333338,10.57316666666668,10.519727272727325,10.441083333333324,10.535000000000023,10.408909090909162
2458709.4464,0.96060847813161,1.1355747286956177,2.1181843429406797,2.945704332112474,-4.019639,-0.6027343103546033,J19084+322,['M3.0 V'],10.918666666666638,10.745363636363663,10.74458333333331,10.575181818181818,10.522454545454536,10.44358333333338,10.537750000000074,10.41118181818183
2458712.4148,1.8386720035769768,0.6892280798930869,1.429890143467361,3.8172950328292288,-1.425853,1.1129881642000297,J19084+322,['M3.0 V'],10.930583333333402,10.758272727272754,10.756750000000068,10.587833333333322,10.53536363636374,10.456000000000016,10.54991666666666,10.42409090909092
2458136.7697,-0.0789403505212749,0.9731375453180292,-0.32484254031572846,5.648919804357511,-0.320789,-1.5396467298341123,J17198+417,['M2.5 V'],10.78618181818183,10.6134545454546,10.612750000000004,10.4437272727273,10.39554545454547,10.316583333333313,10.410666666666655,10.28381818181822
2458649.521,0.6671357371509076,0.9427843343280036,0.14509946339798319,5.571658798167382,-1.846861,-3.811794817506296,J17198+417,['M2.5 V'],10.845636363636402,10.672750000000008,10.671454545454536,10.503833333333375,10.452000000000057,10.373999999999969,10.468000000000076,10.341583333333404
2458660.4907,1.2277061046821194,0.4325787144590092,0.7766768738866006,3.900713828137537,4.977174,2.451669814962493,J17198+417,['M2.5 V'],10.866090909090929,10.69316666666674,10.691818181818178,10.523666666666657,10.472249999999974,10.392454545454598,10.48681818181825,10.36050000000006
2458666.4867,0.7504407268668958,0.592352701903912,1.4897036971103432,4.491981681640642,4.774139,2.7259001927777167,J17198+417,['M2.5 V'],10.901166666666713,10.728727272727326,10.727333333333377,10.559090909090967,10.505909090909029,10.427666666666768,10.521545454545446,10.39445454545455
2458681.4456,0.1883835957606371,0.6155426235625341,2.047581166548852,5.096929351588527,-0.755914,-2.242095676116025,J17198+417,['M2.5 V'],10.973916666666751,10.801363636363646,10.800000000000011,10.629636363636394,10.577818181818202,10.498416666666742,10.591416666666705,10.465636363636406
2458053.5836,0.9813881077399108,0.615383773775395,0.32147166189488985,6.317396991902405,-6.799134,1.5834008184417223,J04588+498,['M0.0 V'],10.887545454545432,10.715166666666676,10.71333333333331,10.544454545454528,10.495750000000044,10.41691666666668,10.510333333333335,10.384363636363672
2458056.5645,-1.1206161863443158,0.6894572601343227,-0.5643995483154924,5.335862746124457,-16.302448,-5.817908887474049,J04588+498,['M0.0 V'],10.879090909090962,10.70681818181822,10.705166666666685,10.536083333333352,10.485818181818274,10.407083333333333,10.500749999999982,10.374000000000024
2458059.5795,2.210005256999055,0.7412216872136252,-0.2623591667840799,3.700614941686129,3.005315,10.159232669182575,J04588+498,['M0.0 V'],10.873916666666616,10.701416666666717,10.700181818181877,10.53090909090912,10.481333333333282,10.402181818181871,10.496181818181924,10.369583333333424
2458329.6604,-0.4165853062087494,0.6467683254854871,0.637101929582073,4.987137367500654,3.761947,13.54245523239038,J04588+498,['M0.0 V'],10.879909090908995,10.7069166666667,10.705454545454586,10.53618181818183,10.485166666666714,10.405583333333311,10.49963636363634,10.37375000000003
2458336.6333,-0.9203130460972466,0.9653363551594574,0.01909339156952683,6.135898856169204,-7.284037,3.00019897227888,J04588+498,['M0.0 V'],10.886272727272685,10.714249999999936,10.712818181818136,10.543363636363663,10.490833333333342,10.41241666666673,10.506363636363687,10.379727272727225
2458366.5606,-1.3399298386739615,0.8130148151090384,0.38142709650342965,3.741756088488884,8.040002,18.743854764855595,J04588+498,['M0.0 V'],10.870181818181834,10.69790909090915,10.695916666666676,10.527333333333388,10.474545454545478,10.396166666666716,10.490250000000003,10.3634545454546
2458382.6224,1.573433381130018,0.9139981544473734,-0.4834800053699695,8.639151407659377,7.266369,15.056858545051616,J04588+498,['M0.0 V'],10.866083333333393,10.693916666666723,10.692545454545495,10.524363636363605,10.471499999999937,10.392583333333391,10.487181818181853,10.360666666666646
2458383.6658,-1.748865834452204,0.5159314868070396,-0.2591314044437496,11.889995518673302,9.116563,20.22935176063384,J04588+498,['M0.0 V'],10.868272727272767,10.695363636363766,10.694416666666768,10.526333333333357,10.473909090909046,10.394636363636325,10.489250000000029,10.36272727272734
2458389.6209,-0.6068993150675699,1.1235500206197946,0.9862547736811536,11.996315867493774,-14.692615,-4.721792758750797,J04588+498,['M0.0 V'],10.8658333333334,10.693416666666678,10.692000000000007,10.523545454545456,10.471249999999998,10.392583333333391,10.486909090909135,10.35975000000002
2458391.6643,-0.5049508683044728,0.5173768592614545,0.5876919733601937,5.823011271843375,1.822103,11.690976794486106,J04588+498,['M0.0 V'],10.867454545454509,10.694727272727278,10.693583333333322,10.525166666666737,10.472909090909129,10.393636363636404,10.487833333333356,10.361090909090931
2458393.6127,-0.2862210735285754,0.6974956552769741,0.3396365313577121,4.813068784387933,-7.730748,1.919395999710208,J04588+498,['M0.0 V'],10.861916666666788,10.689181818181794,10.688000000000043,10.519000000000004,10.465727272727293,10.387,10.480416666666656,10.354636363636416
2458417.5892,-1.2847703718195311,0.806132715207012,-0.22983513515011111,8.869741688266101,-11.378711,-0.7300177019988352,J04588+498,['M0.0 V'],10.816818181818237,10.644749999999988,10.643090909090915,10.47441666666674,10.421583333333388,10.342727272727302,10.436909090909126,10.31025000000011
2458451.5922,0.1565290351318642,0.6454197514960756,-0.028815746096867656,8.384434768075273,-23.912063,-14.704669108950233,J04588+498,['M0.0 V'],10.741833333333318,10.569090909090905,10.56791666666669,10.399727272727318,10.348090909091011,10.269499999999937,10.363636363636374,10.236818181818194
2458477.5413,-0.2039652713187291,0.5057987060297698,-1.0511506746068306,12.151316776227306,-26.955966,-17.388077802499637,J04588+498,['M0.0 V'],10.751499999999965,10.578545454545464,10.578000000000031,10.409272727272764,10.35899999999998,10.280166666666672,10.373727272727308,10.248272727272765
2458478.4436,2.155302714167926,0.6154834562324524,0.38765234013112604,7.308872870308323,-15.026212,-7.8175917879862915,J04588+498,['M0.0 V'],10.750000000000057,10.578000000000031,10.576363636363624,10.407909090909072,10.358000000000004,10.278833333333353,10.372727272727388,10.246583333333376
2458499.4375,-1.3452411180395745,0.5368483534867431,-0.5675048528301261,10.732315134468896,-0.30659,10.402574044221208,J04588+498,['M0.0 V'],10.71033333333338,10.538272727272728,10.535750000000064,10.36190909090908,10.311363636363636,10.230166666666662,10.322749999999983,10.198545454545467
2458500.3443,-0.0868075511276514,0.7621978617308169,-0.8487839384026046,10.64544020966876,-2.235569,7.215161477309285,J04588+498,['M0.0 V'],10.708363636363686,10.5356363636364,10.53525000000002,10.366833333333377,10.315363636363656,10.23663636363642,10.33108333333331,10.20436363636361
2458540.3363,-0.2099241361432555,0.6551281555415087,-0.6465401226206637,7.34183167023081,-16.622985,-7.049137937675111,J04588+498,['M0.0 V'],10.777636363636418,10.605083333333312,10.603727272727326,10.43549999999999,10.384833333333347,10.308090909090936,10.400000000000034,10.274
2458541.3774,-0.4799250789468386,0.5997661724139817,-1.2879288600580878,8.573955878245167,-17.428874,-7.585025994871528,J04588+498,['M0.0 V'],10.7770000000001,10.603750000000048,10.602750000000071,10.434249999999963,10.384090909090958,10.305454545454552,10.399416666666752,10.272416666666745
2458558.3874,-1.4268435720689332,0.8162984781553388,-0.6941593858611981,8.2169400796764,-16.875363,-6.0845965017494335,J04588+498,['M0.0 V'],10.79363636363638,10.621000000000038,10.619916666666713,10.451583333333415,10.402166666666687,10.32400000000007,10.417333333333431,10.291416666666636
2458564.2972,1.235403452772169,0.9082042084496608,-1.742080615384225,7.091769933774761,-19.566034,-11.437514526590531,J04588+498,['M0.0 V'],10.79741666666672,10.624416666666718,10.623545454545422,10.454818181818212,10.40450000000004,10.326166666666722,10.4197272727273,10.29333333333335
2458727.6576,-1.1501724883683528,0.4122512526549655,1.076301270302281,4.236733943868106,-18.78823,-8.274134585450012,J04588+498,['M0.0 V'],10.904833333333327,10.7321818181818,10.730999999999996,10.56163636363641,10.50866666666667,10.429583333333367,10.523909090909116,10.397090909090934
2458735.7012,2.0936644207992576,1.2798748962415578,0.5833649007152957,6.771325443090221,-0.878711,6.391547505382377,J04588+498,['M0.0 V'],10.89224999999999,10.719818181818198,10.71827272727279,10.54909090909092,10.49666666666667,10.417333333333374,10.510909090909138,10.384636363636387
2458762.5959,1.7495911250772016,0.6835510210042943,1.8115635024985863,4.614289752234068,-16.385357,-8.771025198895568,J04588+498,['M0.0 V'],10.889090909090896,10.716250000000002,10.714454545454544,10.54616666666675,10.493333333333396,10.413454545454556,10.5087272727273,10.381833333333304
2458767.5748,-0.5053780873527424,1.0133276586622066,0.15311044194176304,7.305477105422015,-0.403438,9.465863013534376,J04588+498,['M0.0 V'],10.896083333333252,10.723166666666714,10.722272727272752,10.553727272727317,10.499916666666708,10.42166666666668,10.515636363636418,10.388666666666609
2458772.565,0.233673457419459,0.9092359434819908,-0.1557993288330124,5.479846628555729,-11.257367,-2.1271175312378268,J04588+498,['M0.0 V'],10.89224999999999,10.719272727272768,10.717333333333386,10.548749999999984,10.495818181818208,10.41708333333338,10.510583333333273,10.384363636363616
2458774.555,1.7584253189922627,0.5767880878201366,-0.02250647453337251,11.560840436170077,-7.557451,0.0480466071893697,J04588+498,['M0.0 V'],10.88827272727275,10.715166666666676,10.714500000000044,10.545416666666654,10.493416666666748,10.41409090909093,10.508416666666676,10.382416666666757
2458065.6959,-0.1278197402959852,0.6749935261514952,-1.24236605446616,5.517183100020193,-10.080373,-8.498159513462898,J07403-174,['M6.0 V'],10.848166666666714,10.67650000000009,10.674636363636353,10.506000000000029,10.455833333333317,10.377090909090896,10.47163636363632,10.344750000000031
2458109.584,1.1134295519110808,0.7451899314776741,-2.2543999179142276,8.81588388977086,37.516927,37.85789119433004,J07403-174,['M6.0 V'],10.759545454545446,10.58708333333334,10.585909090909126,10.417454545454518,10.368333333333396,10.289272727272705,10.38358333333332,10.257666666666694
2458118.5239,0.2011077649566839,0.7812168055934328,-1.1336940781161218,5.553672794700317,-8.934205,-7.680919018715569,J07403-174,['M6.0 V'],10.760083333333284,10.58708333333334,10.586454545454558,10.417818181818234,10.368833333333328,10.290090909090909,10.383727272727242,10.257833333333394
2458123.5555,-1.8250147761398063,0.833537211765411,-0.12449338673273758,7.568509485928721,-5.165329,-1.8859204776190768,J07403-174,['M6.0 V'],10.771833333333404,10.599090909090933,10.598545454545444,10.429416666666668,10.38136363636363,10.302999999999995,10.39627272727273,10.270500000000029
2458451.6556,0.1027333505456248,0.6449276941539501,-0.03227964317873955,8.383774168547028,6.813044,8.164704395695491,J07403-174,['M6.0 V'],10.74309090909088,10.570272727272824,10.569000000000074,10.400833333333424,10.34899999999999,10.270181818181811,10.364750000000017,10.238363636363658
2458462.6287,-1.0757226148436845,1.014839761225261,0.4108378875657763,11.299278974281195,-6.179123,-3.6490066389152,J07403-174,['M6.0 V'],10.749083333333315,10.576636363636396,10.57516666666669,10.407181818181868,10.35509090909096,10.275750000000016,10.37025,10.2438181818182
2458470.6068,-1.014416823363547,0.8031606201742809,-0.5835996984874612,14.121256229610038,2.940101,5.408911569604663,J07403-174,['M6.0 V'],10.749181818181851,10.576727272727284,10.575666666666734,10.40733333333327,10.35572727272728,10.277454545454589,10.371166666666738,10.244818181818175
2458480.584,1.0130165458634768,0.9032748753536646,-0.11458340634099784,17.229578579464835,-9.453794,-9.01241679962236,J07403-174,['M6.0 V'],10.755727272727256,10.583083333333434,10.5815833333333,10.413666666666645,10.36308333333335,10.28454545454548,10.379250000000011,10.25216666666671
2458490.5644,-0.0887089470968102,0.8435651623092134,-0.2062092631071124,11.053799950924509,-1.390847,0.1522556933379264,J07403-174,['M6.0 V'],10.742999999999997,10.570363636363652,10.569000000000017,10.400333333333435,10.348727272727388,10.26972727272721,10.364166666666677,10.237454545454568
2458495.5392,-2.840525065035828,0.7977960886192195,-1.532926064589276,9.38127144581013,2.101798,6.396716811276944,J07403-174,['M6.0 V'],10.744000000000083,10.57172727272723,10.57000000000005,10.402166666666687,10.34990909090908,10.270909090909072,10.365333333333352,10.239090909090976
2458510.4699,-0.907777377630514,0.5824683094716452,-0.18271854647072416,9.404900325866244,-6.104481,-3.7423098761283695,J07403-174,['M6.0 V'],10.772583333333271,10.600000000000025,10.5985,10.430583333333344,10.381090909090917,10.301916666666727,10.39575000000002,10.269818181818266
2458527.4227,0.5225922025268344,0.4274421657852836,-0.3857997688233752,8.030342454657994,-3.516013,-2.5842114562857184,J07403-174,['M6.0 V'],10.772181818181878,10.599750000000029,10.59781818181824,10.429666666666662,10.378999999999962,10.300727272727327,10.393909090909062,10.26808333333338
2458530.4372,-0.6892171617515442,0.8403659156204786,-0.25445789881423764,8.69141477383346,-0.067323,2.0762879079926604,J07403-174,['M6.0 V'],10.781833333333282,10.609454545454582,10.607727272727288,10.43954545454551,10.389909090909043,10.31099999999998,10.404909090909086,10.27827272727268
2458535.4386,-0.7746631549088493,0.534282916304695,-1.129921943276642,13.20940535207442,1.890675,4.119731901149966,J07403-174,['M6.0 V'],10.777727272727304,10.605250000000012,10.603363636363667,10.436083333333327,10.385000000000048,10.306454545454583,10.400545454545464,10.273833333333355
2458536.4211,-1.2639621856161682,0.6320159091299715,-0.9819008973205428,6.693276554903336,3.145661,5.864016931857284,J07403-174,['M6.0 V'],10.783181818181845,10.610416666666708,10.609181818181868,10.441083333333324,10.391583333333358,10.312909090909102,10.406636363636435,10.280750000000012
2458539.4075,0.4881536633642621,0.5742423649510434,-0.6237984986939722,10.998985872933558,-1.687311,-0.721070917123146,J07403-174,['M6.0 V'],10.776583333333406,10.603818181818212,10.602727272727291,10.434363636363628,10.383500000000026,10.304333333333432,10.39790909090908,10.271818181818162
2458542.3867,-1.1386865558270016,0.774730059800537,-0.7484550719580483,10.39791210603729,-11.892517,-9.29943669793188,J07403-174,['M6.0 V'],10.77916666666664,10.60736363636363,10.605250000000012,10.437272727272727,10.388363636363636,10.308999999999967,10.40308333333337,10.277363636363646
2458545.4406,0.1531016925076514,0.7404243834699511,-0.7893664705463692,11.213592598161906,-8.671673,-7.370380946266536,J07403-174,['M6.0 V'],10.781666666666752,10.609090909090868,10.607583333333366,10.43954545454551,10.38872727272718,10.310000000000002,10.403636363636394,10.27836363636368
2458553.3624,-0.3527944239464988,0.4710171159738918,-0.5600942781043301,9.4970014028597,-0.208545,1.5986431701876147,J07403-174,['M6.0 V'],10.77791666666667,10.60583333333335,10.6040000000001,10.435818181818265,10.38674999999995,10.307583333333357,10.400636363636409,10.275166666666737
2458558.3475,-1.4981050931593711,0.8710679450840936,-0.6928614893868712,8.21710527085364,-3.004131,-0.0516321605995129,J07403-174,['M6.0 V'],10.793500000000051,10.62127272727281,10.619545454545516,10.451181818181851,10.401909090909156,10.32308333333333,10.416727272727314,10.290909090909054
2458568.3399,1.2834087220905128,0.6768756655459234,-0.3129509136576871,9.59352178884498,-9.718023,-9.5470379758494,J07403-174,['M6.0 V'],10.793454545454551,10.620545454545493,10.61925000000008,10.451166666666666,10.401636363636442,10.322818181818208,10.416666666666686,10.290181818181791
2458572.3341,0.7240276397996775,0.9705893322479328,-0.9365800382372527,9.99563084765154,-8.601478,-7.871111893558562,J07403-174,['M6.0 V'],10.79866666666669,10.62572727272726,10.624416666666718,10.456454545454504,10.40700000000004,10.32850000000002,10.42190909090914,10.29600000000005
2458079.4662,-2.0807511205654734,0.8448388144160837,-0.9319629447800821,7.560731983509326,-1.219858,2.7607334305092923,J05348+138,['M3.5 V'],10.790545454545452,10.618333333333396,10.616999999999962,10.44799999999998,10.398666666666657,10.31966666666682,10.413499999999942,10.28727272727275
2458112.5614,-0.948324769860591,0.5605046042969724,-0.8799583323140752,11.580074349168322,-2.405041,0.4431240798044095,J05348+138,['M3.5 V'],10.764999999999986,10.59318181818179,10.591250000000002,10.42241666666672,10.37281818181816,10.295666666666705,10.38908333333336,10.262363636363602
2458527.3738,0.5846179545363424,0.4373262417680111,-0.38367181242908543,8.030450889136548,-2.931625,-1.6164026445925237,J05348+138,['M3.5 V'],10.772181818181878,10.599833333333322,10.598363636363672,10.429750000000013,10.378666666666676,10.300090909090954,10.393500000000016,10.267666666666685
2458532.4163,0.1237263195401228,0.7021168667775564,-0.6998245831268548,7.516976819161242,-2.05532,-0.2792060095963041,J05348+138,['M3.5 V'],10.779083333333404,10.606636363636367,10.60566666666665,10.436636363636469,10.386727272727285,10.307833333333406,10.401583333333406,10.275636363636409
2458538.3884,0.5699211960802711,0.6853240580342641,0.34432934787299985,11.255903018593113,-3.709152,-2.379232886136452,J05348+138,['M3.5 V'],10.78072727272729,10.608090909090947,10.606916666666676,10.438000000000043,10.388999999999951,10.31000000000006,10.403916666666646,10.27800000000002
2458546.3695,0.5078598538773484,0.5168022448472782,-0.9758204201716012,8.988374217279693,-1.45484,-0.0628595439335296,J05348+138,['M3.5 V'],10.782272727272757,10.609416666666732,10.60827272727272,10.439166666666663,10.390083333333394,10.311545454545524,10.405272727272743,10.279166666666695
2458555.3624,-0.204432834698995,0.5821974894231132,-0.09705387791829878,7.780260969412409,-1.797103,0.3071701446428138,J05348+138,['M3.5 V'],10.784416666666743,10.611727272727308,10.610749999999996,10.44245454545461,10.393090909090972,10.314166666666722,10.40833333333336,10.282272727272757
2458559.3276,-0.2331664026129969,0.4075162504000186,0.005414178947432902,8.897467109398542,-1.370604,0.7624027125568157,J05348+138,['M3.5 V'],10.794090909090926,10.621818181818242,10.62050000000005,10.451999999999998,10.402636363636418,10.323818181818185,10.417916666666711,10.29109090909094
2458119.6541,-1.809052669940875,0.8148986260681057,-0.4045713094140382,7.5850889618937245,-8.315181,0.2735811218498329,J11110+304E,['K7.0'],10.763545454545408,10.591636363636384,10.589583333333335,10.421333333333394,10.3720909090909,10.293500000000051,10.38708333333335,10.261000000000024
2458120.7366,-2.140648240484857,0.6522784091431783,-2.97041812485179,8.981328134879073,-10.324242,-1.4038843076061842,J11110+304E,['K7.0'],10.765916666666785,10.593636363636392,10.592250000000092,10.42358333333334,10.375090909090943,10.296166666666691,10.390166666666744,10.263181818181865
2458141.7224,-1.7249597773506322,0.645850619687696,-0.8451404585593565,6.559759940607401,3.882142,-0.3571713723779126,J12054+695,['M4.0 V'],10.787363636363692,10.614272727272748,10.613666666666688,10.444333333333418,10.396181818181844,10.317166666666653,10.41050000000007,10.28472727272731
2458209.5111,-1.2106389288625177,0.5433149973927792,-1.7617524057827154,9.153541379314872,5.066224,0.3125897791339729,J12054+695,['M4.0 V'],10.754749999999945,10.581636363636392,10.580916666666669,10.41191666666674,10.36375000000004,10.28483333333338,10.378545454545533,10.252499999999998
2458385.4703,-0.7542366106328422,0.7420551220759253,-0.037900357480694424,6.787678427608307,2.364229,-2.2786500829567684,J00286-066,['M4.0 V'],10.868250000000105,10.695545454545538,10.694416666666768,10.526000000000067,10.473818181818215,10.394749999999988,10.48875000000004,10.36227272727274
2458389.5753,0.2985557543952452,0.912472415994232,0.9848131877934208,11.996158769287073,1.437465,-4.258206447984856,J00286-066,['M4.0 V'],10.86581818181827,10.694000000000074,10.69209090909095,10.523750000000009,10.471750000000045,10.392363636363712,10.487000000000023,10.35966666666667
2458390.554,-0.0104114988755875,0.440008385884243,0.4403909417410148,4.532697394569341,1.301113,-4.085591194714024,J00286-066,['M4.0 V'],10.866909090909076,10.6949166666667,10.693272727272756,10.52466666666669,10.47075000000001,10.392272727272768,10.486363636363649,10.35991666666672
